x_A,y_A,value
-3.17089,-1.57258,0.00031267712
-3.10479,-1.57258,0.00086089456
-3.03870,-1.57258,0.0014757221
-2.97260,-1.57258,0.0021114359
-2.90650,-1.57258,0.0028073206
-2.84041,-1.57258,0.0035937275
-2.77431,-1.57258,0.0042891079
-2.70821,-1.57258,0.0048335358
-2.64211,-1.57258,0.0052376417
-2.57602,-1.57258,0.0054752054
-2.50992,-1.57258,0.0056004142
-2.44382,-1.57258,0.0055160145
-2.37773,-1.57258,0.0053227572
-2.31163,-1.57258,0.0051356666
-2.24553,-1.57258,0.0048092688
-2.17943,-1.57258,0.0044567864
-2.11334,-1.57258,0.0040968908
-2.04724,-1.57258,0.0037500528
-1.98114,-1.57258,0.00347307
-1.91505,-1.57258,0.003237189
-1.84895,-1.57258,0.0030744539
-1.78285,-1.57258,0.0030189038
-1.71675,-1.57258,0.0030142828
-1.65066,-1.57258,0.0030923933
-1.58456,-1.57258,0.0032950987
-1.51846,-1.57258,0.0035944874
-1.45237,-1.57258,0.0039553815
-1.38627,-1.57258,0.0043723094
-1.32017,-1.57258,0.0049730185
-1.25408,-1.57258,0.0055621769
-1.18798,-1.57258,0.0059871171
-1.12188,-1.57258,0.0066052638
-1.05578,-1.57258,0.0070398278
-0.98969,-1.57258,0.0071909679
-0.92359,-1.57258,0.0072555635
-0.85749,-1.57258,0.0071362811
-0.79140,-1.57258,0.0069090533
-0.72530,-1.57258,0.0063546854
-0.65920,-1.57258,0.0056458013
-0.59310,-1.57258,0.0050944476
-0.52701,-1.57258,0.0042296126
-0.46091,-1.57258,0.0033409938
-0.39481,-1.57258,0.0027789786
-0.32872,-1.57258,0.0021878798
-0.26262,-1.57258,0.001662093
-0.19652,-1.57258,0.0013182976
-0.13042,-1.57258,0.00099171547
-0.06433,-1.57258,0.00073060428
0.00177,-1.57258,0.00055112736
0.06787,-1.57258,0.00038870232
0.13396,-1.57258,0.000266863
0.20006,-1.57258,0.00019088775
0.26616,-1.57258,0.00012487045
0.33226,-1.57258,7.5818141e-05
0.39835,-1.57258,4.3853957e-05
0.46445,-1.57258,1.7499726e-05
0.53055,-1.57258,-2.5946429e-06
0.59664,-1.57258,-1.6369284e-05
0.66274,-1.57258,-2.7114766e-05
0.72884,-1.57258,-3.5325604e-05
0.79493,-1.57258,-4.2314656e-05
0.86103,-1.57258,-5.026393e-05
0.92713,-1.57258,-5.8888982e-05
0.99323,-1.57258,-7.0129594e-05
1.05932,-1.57258,-8.46701e-05
1.12542,-1.57258,-9.9532437e-05
1.19152,-1.57258,-0.00011742162
1.25761,-1.57258,-0.00013927052
1.32371,-1.57258,-0.00016029678
1.38981,-1.57258,-0.00018077772
1.45591,-1.57258,-0.00020488423
1.52200,-1.57258,-0.00022937234
1.58810,-1.57258,-0.00024750957
1.65420,-1.57258,-0.00026828004
1.72029,-1.57258,-0.00028985523
1.78639,-1.57258,-0.00029958948
1.85249,-1.57258,-0.00030649063
1.91859,-1.57258,-0.00031225564
1.98468,-1.57258,-0.00031379866
2.05078,-1.57258,-0.00030986889
2.11688,-1.57258,-0.00030571179
2.18297,-1.57258,-0.00030174691
2.24907,-1.57258,-0.00029554049
2.31517,-1.57258,-0.00028822006
2.38127,-1.57258,-0.0002783752
2.44736,-1.57258,-0.0002687067
2.51346,-1.57258,-0.00025511152
2.57956,-1.57258,-0.00023635296
2.64565,-1.57258,-0.00021683809
2.71175,-1.57258,-0.00019698744
2.77785,-1.57258,-0.00017631619
2.84394,-1.57258,-0.00015731933
2.91004,-1.57258,-0.0001414211
2.97614,-1.57258,-0.00012885816
3.04224,-1.57258,-0.00012148987
3.10833,-1.57258,-0.0001191203
3.17443,-1.57258,-0.00012140247
3.24053,-1.57258,-0.00012739227
