"energy_eV_rel_EF","Oads_p_down","Obridge_p_up","Obridge_p_down","Co_d_down","Co_d_up","Oads_p_up"
"-2.40522","0.12864999999999999","0.12579000000000001","0.23702000000000004","0.47945000000000004","0.20901000000000003","0.47863999999999995"
"-2.29922","0.10921","0.19357000000000002","0.20164000000000001","0.50997000000000003","0.15142","0.36386999999999997"
"-2.19322","0.074880000000000002","0.25301000000000001","0.19283","0.60231999999999997","0.096647999999999998","0.23593"
"-2.08722","0.082070000000000004","0.25374000000000002","0.16886000000000001","0.79257","0.062168000000000001","0.14843300000000001"
"-1.98122","0.16452","0.21722","0.15993999999999997","0.99441000000000002","0.039655999999999997","0.094190999999999997"
"-1.87522","0.24983","0.18721000000000002","0.16326000000000002","0.91857","0.032213000000000006","0.08313799999999999"
"-1.76922","0.28277999999999998","0.18382999999999999","0.17531999999999998","0.56062999999999996","0.042703999999999999","0.13820299999999999"
"-1.66322","0.27095000000000002","0.21321000000000001","0.18736","0.25667020000000002","0.063726999999999992","0.30288999999999999"
"-1.55722","0.19304000000000002","0.25034000000000001","0.15459999999999999","0.11205200000000001","0.083299999999999999","0.55549999999999999"
"-1.45122","0.086035","0.25990999999999997","0.08727","0.040645000000000001","0.088359999999999994","0.72439999999999993"
"-1.34522","0.028377699999999999","0.24921000000000001","0.052689999999999994","0.0119148","0.075220000000000009","0.70450000000000002"
"-1.23922","0.02628175","0.23736000000000002","0.071590000000000001","0.014257490000000001","0.06272599999999999","0.58479999999999999"
"-1.13322","0.036824999999999997","0.20695999999999998","0.10137000000000002","0.028740000000000002","0.071640000000000009","0.49769999999999998"
"-1.02722","0.039300000000000002","0.15664","0.12497999999999999","0.038497000000000003","0.10358400000000001","0.4919"
"-0.92122","0.038030000000000001","0.13025999999999999","0.12942999999999999","0.037152000000000004","0.15167700000000001","0.49729999999999996"
"-0.81522","0.032957","0.14951","0.086693000000000006","0.030710000000000001","0.18997600000000003","0.53180000000000005"
"-0.71022","0.021900000000000003","0.18053","0.031722","0.022409000000000002","0.173764","0.62449999999999994"
"-0.60422","0.0088589999999999988","0.17927999999999999","0.0056880000000000003","0.011560000000000001","0.11067600000000001","0.58419999999999994"
"-0.49822","-0.010824499999999999","0.14293999999999998","-0.00013860000000000006","0.0022543199999999998","0.060687999999999999","0.34559999999999996"
"-0.39222","-0.058280999999999999","0.108655","-0.0012794999999999998","-0.0046425069999999997","0.12741970000000002","0.12266000000000001"
"-0.28622","-0.034222000000000002","0.098549899999999996","-0.00077910000000000002","-0.0031157799999999999","0.39217969999999996","0.028008999999999999"
"-0.18022","0.44326999999999994","0.11267000000000001","0.0045783999999999998","0.037332700000000003","0.69057849999999998","0.073020000000000002"
"-0.07422","1.2608000000000001","0.18541000000000002","0.013514999999999999","0.10622250999999999","0.89141099999999995","0.36071999999999999"
"0.03178","1.2779","0.29676999999999998","0.014227","0.106458","1.0457190000000001","0.76279999999999992"
"0.13778","0.54047000000000001","0.28042","0.0057210999999999998","0.045773800000000003","0.87076799999999999","0.755"
"0.24378","0.61046299999999998","0.11713000000000001","0.00036503000000000002","0.066913200000000006","0.34419669999999997","0.31514999999999999"
"0.34978","1.41726","0.0029842999999999996","0.00042779999999999999","0.15637680000000001","0.00026506000000000012","0.0057733999999999997"
"0.45578","1.3412620000000002","-0.0095869000000000006","0.00083196000000000008","0.14691999999999997","-0.041275810000000003","-0.035229999999999997"
"0.56178","0.44797690000000001","0.0016908000000000001","0.00031583799999999998","0.048971999999999995","-0.011260972999999999","-0.010289"
"0.66778","-0.044129700000000001","0.00306317","-3.4512699999999999E-05","-0.0048164000000000011","-0.00061688300000000014","-0.00095180000000000004"
"0.77378","-0.061957399999999996","0.00055206999999999999","-4.6677200000000001E-05","-0.0067681","0.00020207299999999999","6.1001000000000001E-05"
"0.87978","-0.01474893","-0.00027213999999999998","-1.1653999999999999E-05","-0.0016959499999999999","8.7997699999999999E-05","5.4920000000000003E-05"
"0.98478","-0.00177743","-0.000127608","-1.29933E-05","-0.0020495299999999999","5.1197570000000004E-05","3.0409000000000003E-05"
