"energy_eV_rel_EF","Oads_p_down","Obridge_p_up","Obridge_p_down","Co_d_down","Co_d_up","Oads_p_up"
"0.64137","-6.7470000000000003E-05","0.0059185999999999996","-6.8686E-07","-1.7662300000000001E-07","0.0009599229999999999","0.00045638999999999999"
"0.74737","-1.9560999999999998E-06","0.0014371899999999999","-2.8988000000000001E-08","-6.3948000000000006E-07","0.00040684769999999997","0.00014773"
"0.85237","-1.3814399999999999E-06","-0.00035345","-4.4160000000000004E-07","-2.9609999999999996E-05","-0.0001749811","-8.2670000000000006E-05"
"0.95837","-3.40775E-05","-0.00025427000000000002","-1.1694E-05","-0.00078239999999999994","-0.00010460619999999999","-4.3340000000000002E-05"
"1.06337","-0.00046569500000000002","-5.1841000000000001E-05","-0.00016819","-0.011358500000000001","-2.0550730000000002E-05","-8.0649999999999999E-06"
"1.16937","-0.0032198499999999998","-5.0423999999999994E-06","-0.0012393","-0.085427000000000003","-1.9795519999999996E-06","-7.4740000000000004E-07"
"1.27437","-0.0089675999999999992","-2.5880499999999999E-07","-0.0038713000000000003","-0.27813999999999994","-1.0200920000000001E-07","-3.7301999999999999E-08"
"1.38037","0.0065775","-7.2775000000000001E-09","0.00097818999999999988","0.023754999999999998","-2.9046219999999997E-09","-1.0328E-09"
"1.48537","0.087447999999999998","-1.14109E-10","0.034497","2.4045000000000001","-4.6400069999999998E-11","-1.6073999999999998E-11"
"1.59137","0.168734","-1.00739E-12","0.077689999999999995","5.7547999999999995","-4.1885760000000002E-13","-1.4164000000000002E-13"
"1.69637","0.116896","-5.0356E-15","0.06787","5.4415999999999993","-2.1467439999999999E-15","-7.100000000000001E-16"
"1.80137","0.05747","-5.6639999999999999E-16","0.028573000000000001","2.1325000000000003","-2.0930000000000002E-17","-2.8976E-16"
"1.90737","0.25613000000000002","-1.1163E-13","0.047728","0.99279399999999995","-2.9467999999999997E-15","-5.8259999999999996E-14"
"2.01237","0.54283999999999999","-1.2812E-11","0.10084700000000001","1.97204","-3.3681999999999997E-13","-6.7000000000000001E-12"
"2.11837","0.46546999999999999","-8.3189999999999999E-10","0.088779999999999998","1.8225500000000001","-2.1752E-11","-4.3626999999999998E-10"
"2.22337","0.14598999999999998","-3.0407000000000002E-08","0.028660000000000001","0.58233900000000005","-7.8815000000000001E-10","-1.6023000000000001E-08"
"2.32937","-0.015932000000000002","-6.1959999999999996E-07","-0.0027277999999999998","-0.066762699999999994","-1.5853E-08","-3.2911999999999997E-07"
"2.43437","-0.020815","-6.8819999999999995E-06","-0.0039891000000000006","-0.094381000000000007","-1.727E-07","-3.7042E-06"
"2.54037","-0.0052189000000000003","-3.9220000000000001E-05","-0.0010571999999999999","-0.08040499999999999","-9.5440999999999998E-07","-2.1646000000000002E-05"
"2.64537","-0.0008476","-9.0190000000000002E-05","-0.00026129000000000001","-0.12929600000000002","-2.0441999999999998E-06","-5.3089999999999995E-05"
"2.75137","0.00033072","8.6000000000000003E-05","4.3469999999999975E-06","0.23824399999999998","2.6323600000000002E-06","3.2963000000000003E-05"
"2.85637","0.0027987999999999997","0.00084710000000000004","0.00103615","1.5360699999999998","2.0945499999999998E-05","0.00044979999999999998"
"2.96237","0.0049579999999999997","0.0017195999999999999","0.0024666000000000002","2.5262000000000002","4.0704999999999997E-05","0.00097099999999999986"
"3.06737","0.0039103999999999996","0.0021575000000000001","0.0028713999999999996","1.6976400000000003","4.8810000000000002E-05","0.0013416000000000001"
"3.17337","0.0023086000000000001","0.0034518000000000001","0.0041989999999999996","0.34804899999999994","7.1315000000000004E-05","0.0024018999999999998"
