x_A,y_A,value
2.05078,-1.57258,-0.00016499087
2.11688,-1.57258,-0.00021324093
2.18297,-1.57258,-0.00025463218
2.24907,-1.57258,-0.00028447382
2.31517,-1.57258,-0.00030190177
2.38127,-1.57258,-0.00029704484
2.44736,-1.57258,-0.00028094329
2.51346,-1.57258,-0.00025312378
2.57956,-1.57258,-0.00021169768
2.64565,-1.57258,-0.00016381417
2.71175,-1.57258,-0.00012912374
2.77785,-1.57258,-0.00010276225
2.84394,-1.57258,-7.5503252e-05
2.91004,-1.57258,-5.8747813e-05
2.97614,-1.57258,-5.4722786e-05
3.04224,-1.57258,-5.3411728e-05
3.10833,-1.57258,-5.4256147e-05
3.17443,-1.57258,-5.5647157e-05
3.24053,-1.57258,-4.9464204e-05
3.30662,-1.57258,-2.8559232e-05
3.37272,-1.57258,2.3393586e-05
3.43882,-1.57258,9.7379314e-05
3.50492,-1.57258,0.00021769066
3.57101,-1.57258,0.00041445799
3.63711,-1.57258,0.00067549536
3.70321,-1.57258,0.0010516559
3.76930,-1.57258,0.0015850491
3.83540,-1.57258,0.0022665588
3.90150,-1.57258,0.003216821
-3.96406,-1.52845,-0.00067407341
-3.89796,-1.52845,-0.00088998757
-3.83186,-1.52845,-0.0011431561
-3.76577,-1.52845,-0.0014763754
-3.69967,-1.52845,-0.0019249908
-3.63357,-1.52845,-0.0024722966
-3.56747,-1.52845,-0.0031545751
-3.50138,-1.52845,-0.004002105
-3.43528,-1.52845,-0.0049739117
-3.36918,-1.52845,-0.0060721226
-3.30309,-1.52845,-0.0072912611
-3.23699,-1.52845,-0.0086093359
-3.17089,-1.52845,-0.0099696834
-3.10479,-1.52845,-0.011572858
-3.03870,-1.52845,-0.013283618
-2.97260,-1.52845,-0.014866821
-2.90650,-1.52845,-0.015937205
-2.84041,-1.52845,-0.016782444
-2.77431,-1.52845,-0.017140474
-2.70821,-1.52845,-0.016941581
-2.64211,-1.52845,-0.016348379
-2.57602,-1.52845,-0.015220514
-2.50992,-1.52845,-0.013934596
-2.44382,-1.52845,-0.012351164
-2.37773,-1.52845,-0.010362657
-2.31163,-1.52845,-0.0081370538
-2.24553,-1.52845,-0.0060242135
-2.17943,-1.52845,-0.0039526229
-2.11334,-1.52845,-0.0019225313
-2.04724,-1.52845,-8.4277941e-05
-1.98114,-1.52845,0.0013477891
-1.91505,-1.52845,0.0026022708
-1.84895,-1.52845,0.0036787642
-1.78285,-1.52845,0.0041464618
-1.71675,-1.52845,0.004352509
-1.65066,-1.52845,0.004381048
-1.58456,-1.52845,0.0039581885
-1.51846,-1.52845,0.0031678737
-1.45237,-1.52845,0.0022977614
-1.38627,-1.52845,0.001400419
-1.32017,-1.52845,8.776621e-05
-1.25408,-1.52845,-0.00093763298
-1.18798,-1.52845,-0.0015662848
-1.12188,-1.52845,-0.0021444187
-1.05578,-1.52845,-0.0022480292
-0.98969,-1.52845,-0.0020340595
-0.92359,-1.52845,-0.0016104684
-0.85749,-1.52845,-0.00084728329
-0.79140,-1.52845,-0.0003135833
-0.72530,-1.52845,1.8409919e-05
-0.65920,-1.52845,0.00031166151
-0.59310,-1.52845,0.00033026515
-0.52701,-1.52845,0.00022849743
-0.46091,-1.52845,3.3302931e-06
-0.39481,-1.52845,-0.00026994478
-0.32872,-1.52845,-0.00046940846
-0.26262,-1.52845,-0.00061951845
-0.19652,-1.52845,-0.00078604987
-0.13042,-1.52845,-0.00087673793
-0.06433,-1.52845,-0.00089948304
0.00177,-1.52845,-0.00089146465
0.06787,-1.52845,-0.00084959069
0.13396,-1.52845,-0.00076886214
0.20006,-1.52845,-0.00068003952
0.26616,-1.52845,-0.00057519955
0.33226,-1.52845,-0.0004580348
0.39835,-1.52845,-0.00036781392
0.46445,-1.52845,-0.00026128686
0.53055,-1.52845,-0.00015348371
0.59664,-1.52845,-6.2051258e-05
0.66274,-1.52845,3.2241391e-05
0.72884,-1.52845,0.00012663798
0.79493,-1.52845,0.00019873068
0.86103,-1.52845,0.00025790976
0.92713,-1.52845,0.00031321577
0.99323,-1.52845,0.00034585543
1.05932,-1.52845,0.00036579551
1.12542,-1.52845,0.00037664379
1.19152,-1.52845,0.00037765858
1.25761,-1.52845,0.00037045646
1.32371,-1.52845,0.00035363733
1.38981,-1.52845,0.00032916729
1.45591,-1.52845,0.00029962242
1.52200,-1.52845,0.00026336062
1.58810,-1.52845,0.00021525676
1.65420,-1.52845,0.00016335964
1.72029,-1.52845,0.0001086397
1.78639,-1.52845,5.0963805e-05
1.85249,-1.52845,-5.9248996e-06
1.91859,-1.52845,-6.0468024e-05
1.98468,-1.52845,-0.00011726347
2.05078,-1.52845,-0.00016656973
2.11688,-1.52845,-0.00021167056
2.18297,-1.52845,-0.00024793416
2.24907,-1.52845,-0.00027164174
2.31517,-1.52845,-0.00028458639
2.38127,-1.52845,-0.00027153705
2.44736,-1.52845,-0.00024210876
2.51346,-1.52845,-0.00020749087
2.57956,-1.52845,-0.0001610895
2.64565,-1.52845,-0.00010446487
2.71175,-1.52845,-3.7484264e-05
2.77785,-1.52845,8.3180785e-06
2.84394,-1.52845,4.0681894e-05
2.91004,-1.52845,6.3089137e-05
2.97614,-1.52845,5.6132252e-05
3.04224,-1.52845,4.4847984e-05
3.10833,-1.52845,4.0336847e-05
3.17443,-1.52845,3.7771795e-05
3.24053,-1.52845,4.3718821e-05
3.30662,-1.52845,6.5340748e-05
3.37272,-1.52845,0.00012254214
3.43882,-1.52845,0.00020816908
3.50492,-1.52845,0.00032091679
3.57101,-1.52845,0.00051230198
3.63711,-1.52845,0.00078178605
3.70321,-1.52845,0.0011161719
3.76930,-1.52845,0.0016187716
3.83540,-1.52845,0.0022753598
3.90150,-1.52845,0.0029701011
