x_A,y_A,value
2.71175,-1.61672,-0.00014273991
2.77785,-1.61672,-0.00010911677
2.84394,-1.61672,-7.6335484e-05
2.91004,-1.61672,-4.788673e-05
2.97614,-1.61672,-2.0527941e-05
3.04224,-1.61672,6.0017887e-06
3.10833,-1.61672,2.9057457e-05
3.17443,-1.61672,4.8044614e-05
3.24053,-1.61672,6.495128e-05
3.30662,-1.61672,7.7521276e-05
3.37272,-1.61672,8.2911713e-05
3.43882,-1.61672,8.4905238e-05
3.50492,-1.61672,8.0280428e-05
3.57101,-1.61672,6.7896108e-05
3.63711,-1.61672,4.8584225e-05
3.70321,-1.61672,1.3250938e-05
3.76930,-1.61672,-2.972244e-05
3.83540,-1.61672,-8.2354709e-05
3.90150,-1.61672,-0.00016216325
-3.96406,-1.57258,-0.00066889619
-3.89796,-1.57258,-0.00070920296
-3.83186,-1.57258,-0.00072642276
-3.76577,-1.57258,-0.00071888271
-3.69967,-1.57258,-0.00069500902
-3.63357,-1.57258,-0.00063745887
-3.56747,-1.57258,-0.0005060602
-3.50138,-1.57258,-0.00032696244
-3.43528,-1.57258,-8.1348117e-05
-3.36918,-1.57258,0.00027195551
-3.30309,-1.57258,0.00070956233
-3.23699,-1.57258,0.0012281043
-3.17089,-1.57258,0.0018153996
-3.10479,-1.57258,0.0024773127
-3.03870,-1.57258,0.0031992958
-2.97260,-1.57258,0.003919146
-2.90650,-1.57258,0.0046903556
-2.84041,-1.57258,0.0055314065
-2.77431,-1.57258,0.0062336661
-2.70821,-1.57258,0.0067657428
-2.64211,-1.57258,0.007131923
-2.57602,-1.57258,0.0072943517
-2.50992,-1.57258,0.00733347
-2.44382,-1.57258,0.007139198
-2.37773,-1.57258,0.0068227639
-2.31163,-1.57258,0.0065007624
-2.24553,-1.57258,0.0060102134
-2.17943,-1.57258,0.005485286
-2.11334,-1.57258,0.0049455948
-2.04724,-1.57258,0.0043937927
-1.98114,-1.57258,0.0038881656
-1.91505,-1.57258,0.0034096148
-1.84895,-1.57258,0.0029910689
-1.78285,-1.57258,0.0026381582
-1.71675,-1.57258,0.002314487
-1.65066,-1.57258,0.0020587789
-1.58456,-1.57258,0.0018809901
-1.51846,-1.57258,0.0017401539
-1.45237,-1.57258,0.0016458863
-1.38627,-1.57258,0.0015951003
-1.32017,-1.57258,0.001573765
-1.25408,-1.57258,0.0015465247
-1.18798,-1.57258,0.0014846148
-1.12188,-1.57258,0.0014142944
-1.05578,-1.57258,0.0013060378
-0.98969,-1.57258,0.0011767346
-0.92359,-1.57258,0.0010112028
-0.85749,-1.57258,0.0008322252
-0.79140,-1.57258,0.00069834624
-0.72530,-1.57258,0.00057716423
-0.65920,-1.57258,0.0004553156
-0.59310,-1.57258,0.00037958205
-0.52701,-1.57258,0.00032210071
-0.46091,-1.57258,0.00028185811
-0.39481,-1.57258,0.00024862264
-0.32872,-1.57258,0.00022483559
-0.26262,-1.57258,0.0002023675
-0.19652,-1.57258,0.00017001104
-0.13042,-1.57258,0.00013925649
-0.06433,-1.57258,0.00011095736
0.00177,-1.57258,8.5585969e-05
