system	state	energy_eV_rel_EF	spin	site_role	atom_index	element	orbital	dos	source_file
pristine	*OH	-3.36563	down	TDOS	0	all	total	80.8	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-3.26063	up	TDOS	0	all	total	105.1	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-3.26063	down	TDOS	0	all	total	82.94	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-3.15463	up	TDOS	0	all	total	100.3	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-3.15463	down	TDOS	0	all	total	92.96	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-3.04963	up	TDOS	0	all	total	128.3	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-3.04963	down	TDOS	0	all	total	116.3	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.94363	up	TDOS	0	all	total	166.2	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.94363	down	TDOS	0	all	total	142.7	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.83863	up	TDOS	0	all	total	183.1	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.83863	down	TDOS	0	all	total	156.6	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.73263	up	TDOS	0	all	total	173.3	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.73263	down	TDOS	0	all	total	156.2	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.62763	up	TDOS	0	all	total	147.4	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.62763	down	TDOS	0	all	total	144.4	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.52163	up	TDOS	0	all	total	122.1	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.52163	down	TDOS	0	all	total	128	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.41663	up	TDOS	0	all	total	109.5	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.41663	down	TDOS	0	all	total	118.1	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.31163	up	TDOS	0	all	total	104.3	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.31163	down	TDOS	0	all	total	112	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.20563	up	TDOS	0	all	total	97.48	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.20563	down	TDOS	0	all	total	102.2	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.10063	up	TDOS	0	all	total	89.3	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-2.10063	down	TDOS	0	all	total	96.11	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.99463	up	TDOS	0	all	total	81.93	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.99463	down	TDOS	0	all	total	98.44	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.88963	up	TDOS	0	all	total	79.75	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.88963	down	TDOS	0	all	total	94.83	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.78363	up	TDOS	0	all	total	83.98	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.78363	down	TDOS	0	all	total	77.75	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.67863	up	TDOS	0	all	total	86.4	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.67863	down	TDOS	0	all	total	58.99	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.57263	up	TDOS	0	all	total	90.54	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.57263	down	TDOS	0	all	total	46.96	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.46763	up	TDOS	0	all	total	102.3	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.46763	down	TDOS	0	all	total	43.17	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.36163	up	TDOS	0	all	total	105.8	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.36163	down	TDOS	0	all	total	56.13	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.25663	up	TDOS	0	all	total	93.9	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.25663	down	TDOS	0	all	total	88.12	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.15063	up	TDOS	0	all	total	77.81	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.15063	down	TDOS	0	all	total	130.7	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.04563	up	TDOS	0	all	total	66.42	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-1.04563	down	TDOS	0	all	total	175.1	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.94063	up	TDOS	0	all	total	64.68	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.94063	down	TDOS	0	all	total	200.5	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.83463	up	TDOS	0	all	total	71.8	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.83463	down	TDOS	0	all	total	185.5	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.72963	up	TDOS	0	all	total	76.2	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.72963	down	TDOS	0	all	total	136.2	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.62363	up	TDOS	0	all	total	68.3	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.62363	down	TDOS	0	all	total	79.39	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.51863	up	TDOS	0	all	total	57.74	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.51863	down	TDOS	0	all	total	37.27	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.41263	up	TDOS	0	all	total	56.75	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.41263	down	TDOS	0	all	total	14.13	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.30763	up	TDOS	0	all	total	67.62	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.30763	down	TDOS	0	all	total	4.287	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.20163	up	TDOS	0	all	total	87.1	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.20163	down	TDOS	0	all	total	4.138	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.09663	up	TDOS	0	all	total	98.93	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	-0.09663	down	TDOS	0	all	total	10.67	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.00937	up	TDOS	0	all	total	80.75	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
