"",-3.9640599999999999,-3.8979599999999999,-3.8318599999999998,-3.7657699999999998,-3.6996699999999998,-3.6335700000000002,-3.5674700000000001,-3.5013800000000002,-3.4352800000000001,-3.3691800000000001,-3.3030900000000001,-3.23699,-3.17089,-3.1047899999999999,-3.0387,-2.9725999999999999,-2.9064999999999999,-2.8404099999999999,-2.7743099999999998,-2.7082099999999998,-2.6421100000000002,-2.5760200000000002,-2.5099200000000002,-2.4438200000000001,-2.3777300000000001,-2.3116300000000001,-2.24553,-2.17943,-2.11334,-2.0472399999999999,-1.9811399999999999,-1.9150499999999999,-1.8489500000000001,-1.78285,-1.71675,-1.65066,-1.58456,-1.5184599999999999,-1.4523699999999999,-1.3862699999999999,-1.3201700000000001,-1.2540800000000001,-1.18798,-1.12188,-1.0557799999999999,-0.98968999999999996,-0.92359000000000002,-0.85748999999999997,-0.79139999999999999,-0.72529999999999994,-0.65920000000000001,-0.59309999999999996,-0.52700999999999998,-0.46090999999999999,-0.39480999999999999,-0.32872000000000001,-0.26262000000000002,-0.19652,-0.13042000000000001,-0.064329999999999998,0.0017700000000000001,0.06787,0.13396,0.20005999999999999,0.26616000000000001,0.33226,0.39834999999999998,0.46444999999999997,0.53054999999999997,0.59663999999999995,0.66274,0.72884000000000004,0.79493000000000003,0.86102999999999996,0.92713000000000001,0.99322999999999995,1.05932,1.1254200000000001,1.1915199999999999,1.2576099999999999,1.3237099999999999,1.38981,1.45591,1.522,1.5881000000000001,1.6541999999999999,1.7202900000000001,1.7863899999999999,1.85249,1.91859,1.98468,2.05078,2.1168800000000001,2.1829700000000001,2.2490700000000001,2.3151700000000002,2.3812700000000002,2.4473600000000002,2.5134599999999998,2.5795599999999999,2.6456499999999998,2.7117499999999999,2.7778499999999999,2.8439399999999999,2.91004,2.97614,3.0422400000000001,3.10833,3.1744300000000001,3.2405300000000001,3.3066200000000001,3.3727200000000002,3.4388200000000002,3.5049199999999998,3.5710099999999998,3.6371099999999998,3.7032099999999999,3.7692999999999999,3.8353999999999999,3.9015
-1.66086,0.00010040677,0.00022123987,0.00039094096,0.00058936921,0.00085486186,0.0012202382,0.0016714928,0.0022467223,0.0029396082,0.003681591,0.0045379885,0.0055036899,0.0064301351,0.0073431404,0,0,0,0.011361866,0.011976498,0.012086718,0.011915154,0.011617969,0.010949321,0.010194328,0.0092795528,0.0081424089,0.0069187521,0.0056607896,0.0043876912,0.0032853021,0.0022463892,0.0013234173,0.00059113331,3.1356292e-05,-0.0003621465,-0.00058993552,-0.00055809529,-0.00039289441,-0.00013405429,0.00036414346,0.00088906055,0.0013103815,0.0016972719,0.0019448913,0.0019627728,0.001784784,0.0014199852,0.0010080473,0,0,0,0,-0.00042601171,-0.00038568091,-0.00028909236,-0.00018993978,-7.2555558e-05,4.0718358e-05,0.00011611898,0.0001722179,0.00021482697,0.00023989499,0.00024928272,0.00021052266,0.00014844073,6.9468595e-05,-6.9656206e-05,-0.00022645538,-0.00037141342,-0.00053161988,-0.00075461698,-0.00093059562,-0.0010662781,-0.0012350102,-0.0013417738,-0.0013738819,-0.0013855516,-0.0013658234,-0.0012828142,-0.001184162,-0.0010523601,-0.00089257682,-0.00075047207,0,0,0,-0.00026008027,-0.00017472137,-0.00012580921,-0.00010038125,-7.7646262e-05,-6.7547313e-05,-6.5571272e-05,-6.4361142e-05,-5.9398102e-05,-5.6006538e-05,-5.4122291e-05,-5.1310304e-05,-4.8988939e-05,-4.6754241e-05,-4.3330088e-05,-3.8530725e-05,-3.2002376e-05,-2.3575942e-05,-1.4716016e-05,-5.6857484e-06,2.2261588e-06,8.7167728e-06,1.4467857e-05,1.847955e-05,2.049658e-05,1.8683389e-05,1.3357715e-05,4.5727347e-06,-1.2456931e-05,-4.1831645e-05,-8.2763967e-05,0,0,0
-1.6167199999999999,7.4094962e-05,0.00017919052,0.00038766814,0.00065194617,0.00096661918,0.0014149854,0.0019346772,0.0025286817,0.0033136862,0.0041466099,0.0050760941,0.0064521446,0.0078552691,0.0092798499,0,0,0,0.013686987,0.014246449,0.014606206,0.014629963,0.014368188,0.013846666,0.012712209,0.011410617,0.010016307,0.0084886244,0.0069415825,0.0054169763,0.0040658736,0.0028276739,0.0016743061,0.00079223415,0.00015382585,-0.00036975916,-0.00066548702,-0.00066240522,-0.00053639448,-0.00028239534,0.00016123358,0.00073179405,0.001164917,0.0015259734,0.0018582653,0.0019227975,0.0017916975,0.0013843953,0.001025064,0,0,0,0,-0.00039752724,-0.00036279496,-0.00027460692,-0.0001447188,-4.8046881e-05,5.3247852e-05,0.00014162672,0.00019279859,0.0002301544,0.000250602,0.00025196065,0.00021182543,0.0001471185,7.0516471e-05,-3.9104747e-05,-0.00019631318,-0.00033465741,-0.0004647045,-0.00067922991,-0.0008399607,-0.00095896138,-0.0010887003,-0.0011849744,-0.00122217,-0.0012162962,-0.0012012225,-0.0011326403,-0.0010247579,-0.00090940925,-0.00078467187,-0.00065652881,0,0,0,-0.00023283923,-0.0001581822,-0.00010692621,-8.6910273e-05,-7.1008762e-05,-5.9250462e-05,-5.6491699e-05,-5.6124198e-05,-5.3628326e-05,-5.2306488e-05,-5.2041549e-05,-5.1112118e-05,-5.0396593e-05,-4.9637074e-05,-4.7099395e-05,-4.1742474e-05,-3.4828176e-05,-2.6399126e-05,-1.7680368e-05,-8.8618535e-06,-2.3853585e-07,5.8597743e-06,1.0061162e-05,1.3063206e-05,1.330804e-05,1.0195294e-05,4.6803907e-06,-5.6573035e-06,-2.3825103e-05,-5.0239469e-05,-9.384162e-05,0,0,0
-1.5725800000000001,6.2043277e-05,0.00020898425,0.00040887244,0.00071162602,0.0010684666,0.0015058166,0.0020881712,0.002808891,0.0038091138,0.0050203064,0.0063716583,0.0078886095,0.0094818529,0.011036308,0,0,0,0.016920416,0.017857417,0.018387845,0.018416261,0.017748443,0.016853884,0.015601268,0.013879406,0.012162865,0.010444537,0.0085606575,0.0066852048,0.0049987547,0.0035453583,0.0021995381,0.0010507827,0.00032229401,-0.00029254984,-0.00072381279,-0.00078348775,-0.00067061884,-0.00044485825,-5.1947573e-05,0.00052742928,0.0010381552,0.0013842164,0.0017255264,0.0018212362,0.0017256596,0.0014222262,0.00097202713,0,0,0,0,-0.00036338033,-0.00033667503,-0.00025878107,-0.00014432665,-1.7173576e-05,7.7356068e-05,0.00015959915,0.00022202659,0.00025140762,0.00026367372,0.00026057815,0.00022465202,0.00016023233,8.2992017e-05,-1.0292008e-05,-0.00015944272,-0.00030187625,-0.00041848666,-0.00058416394,-0.0007349478,-0.00083858042,-0.00093671697,-0.0010273693,-0.0010583958,-0.0010436074,-0.0010151733,-0.00097025244,-0.0008962889,-0.00079963647,-0.00069531816,-0.0005819826,0,0,0,-0.00018780118,-0.00013427071,-9.2603848e-05,-6.9869508e-05,-5.8546309e-05,-4.7717873e-05,-4.4674183e-05,-4.6736306e-05,-4.5339631e-05,-4.6499434e-05,-5.0052935e-05,-5.2284959e-05,-5.335153e-05,-5.2650212e-05,-5.0113886e-05,-4.5306449e-05,-3.8134855e-05,-2.9425224e-05,-2.0250753e-05,-1.1915271e-05,-4.219733e-06,1.5654405e-06,4.8326174e-06,7.0140827e-06,7.3847409e-06,3.2648315e-06,-3.065139e-06,-1.3696703e-05,-3.2610613e-05,-5.921561e-05,-9.7879187e-05,0,0,0
-1.5284500000000001,3.4577675e-05,0.00020283049,0.00040904901,0.00070702372,0.0011506289,0.0017167933,0.0024599531,0.0034193441,0.0045421156,0.0058697984,0.0073953671,0.0090789152,0.010868437,0.013050658,0,0,0,0.021012332,0.021999983,0.022339214,0.022253366,0.021483762,0.020563891,0.019236749,0.01731953,0.015038352,0.012817628,0.010542034,0.0082573667,0.0061567621,0.004421371,0.0028259172,0.0013976387,0.00047303084,-0.00021547069,-0.00074499816,-0.00091935002,-0.00081701129,-0.00060888793,-0.00027383422,0.00031625087,0.00084043416,0.0012129452,0.0015422241,0.0016726402,0.0016034367,0.0013753712,0.00093161833,0,0,0,0,-0.00033787914,-0.00031275579,-0.000230326,-0.00012641338,5.4214552e-06,0.00010683187,0.00017563644,0.00023488623,0.0002663307,0.00027662245,0.00027289864,0.00024251216,0.00017750538,9.8861055e-05,1.8740759e-05,-0.0001118188,-0.0002418337,-0.00035210949,-0.0004847254,-0.00062523613,-0.00072212028,-0.00079137582,-0.000867814,-0.00090320047,-0.00090201001,-0.00088464783,-0.00084224489,-0.00077630236,-0.00068712095,-0.0005866313,-0.00048493201,0,0,0,-0.00015919644,-0.00011092306,-7.4352218e-05,-5.0800223e-05,-4.250466e-05,-3.4446919e-05,-3.2525651e-05,-3.7430538e-05,-4.0887659e-05,-4.4801302e-05,-4.9731854e-05,-5.348909e-05,-5.5911511e-05,-5.5865203e-05,-5.336777e-05,-4.7899477e-05,-3.9857827e-05,-3.0838226e-05,-2.1776192e-05,-1.418991e-05,-7.500129e-06,-1.7877553e-06,8.6899917e-07,2.1243093e-06,1.5256079e-06,-3.4068094e-06,-1.1228286e-05,-2.1474854e-05,-3.9541799e-05,-6.6854183e-05,-0.00010158045,0,0,0
-1.48431,-1.9552695e-05,0.00018669821,0.00046110572,0.00079771056,0.0013306449,0.0019899106,0.0027389086,0.0038114418,0.0050804084,0.0065195956,0.0086112991,0.011006154,0.013667232,0.016173705,0,0,0,0.024867503,0.026509827,0.027485065,0.027601851,0.027262699,0.025648532,0.023631528,0.021362504,0.018442629,0.015590542,0.012896041,0.010140548,0.0075214799,0.0053799362,0.0035371501,0.0018961683,0.00066881109,-0.00011097321,-0.00071406731,-0.001062015,-0.00096725515,-0.00076663395,-0.00047154396,9.4412484e-05,0.00061464566,0.0010449589,0.0013575223,0.0015243273,0.0014461094,0.0012892205,0.00094404863,0,0,0,0,-0.00032979465,-0.00030361157,-0.00020309554,-0.00011564257,-8.7786193e-06,0.00012217805,0.00018888827,0.00024561473,0.0002868842,0.00029523246,0.00028850511,0.00026293864,0.00019923694,0.00012711174,4.7836438e-05,-6.1601218e-05,-0.00017971754,-0.00029173872,-0.00039635864,-0.00051794096,-0.00061503996,-0.00066996558,-0.00073931273,-0.00077301654,-0.00076919276,-0.00074743252,-0.00070131436,-0.00063742773,-0.0005706845,-0.00049132673,-0.00041338225,0,0,0,-0.00012570573,-7.7797733e-05,-4.7886715e-05,-3.2752927e-05,-2.6403464e-05,-2.3554048e-05,-2.4204421e-05,-2.8162845e-05,-3.484423e-05,-4.0883402e-05,-4.750452e-05,-5.3083153e-05,-5.5880348e-05,-5.6201112e-05,-5.2188512e-05,-4.637655e-05,-3.9147832e-05,-3.0895797e-05,-2.2546292e-05,-1.5043332e-05,-9.5384603e-06,-5.2268324e-06,-3.465366e-06,-3.730463e-06,-5.2420896e-06,-9.627759e-06,-1.8172694e-05,-2.9278142e-05,-4.4483142e-05,-7.1121904e-05,-0.00010307259,0,0,0
-1.44017,-1.6886016e-06,0.00018786133,0.0005045305,0.00088856113,0.0013847264,0.0021254558,0.0030366234,0.0042782179,0.0060221022,0.0080461148,0.010287134,0.013015185,0.016031412,0.018885111,0,0,0,0.031216159,0.033256914,0.034585252,0.034037095,0.033060245,0.031400945,0.028633354,0.025860269,0.022669619,0.019059516,0.015710155,0.012403787,0.0092408294,0.0066714808,0.0044131153,0.0025285338,0.0010248829,-6.9398179e-06,-0.00067979511,-0.001128089,-0.0011247654,-0.00093201717,-0.00065018737,-0.00012108093,0.00040719911,0.00083049445,0.0011636231,0.0013604808,0.0013338508,0.0011513116,0.00086714019,0,0,0,0,-0.00033399547,-0.0003112182,-0.00022527738,-0.00010474047,-4.4333442e-06,0.00011321701,0.00020983742,0.00025977538,0.00029435099,0.00030577247,0.00029714793,0.00027690589,0.00022067182,0.00015325886,7.9258753e-05,-1.8056196e-05,-0.00012368448,-0.00022278586,-0.00031480179,-0.00042216305,-0.00050707214,-0.00056373607,-0.00061198254,-0.00063623831,-0.00062875909,-0.00061577931,-0.00058856106,-0.00054291706,-0.00048711794,-0.00041592118,-0.00034042762,0,0,0,-9.0246431e-05,-5.730358e-05,-2.9631316e-05,-1.7534323e-05,-1.2036496e-05,-9.3683084e-06,-1.2476035e-05,-1.7929946e-05,-2.6205807e-05,-3.5944657e-05,-4.4598979e-05,-5.1142117e-05,-5.3816784e-05,-5.405226e-05,-5.0967341e-05,-4.5041015e-05,-3.7902631e-05,-3.006766e-05,-2.2879993e-05,-1.7090846e-05,-1.2414515e-05,-9.0640815e-06,-7.8786288e-06,-8.4590447e-06,-1.0789938e-05,-1.5369065e-05,-2.3539385e-05,-3.4544963e-05,-4.7802467e-05,-6.9490641e-05,-9.9138233e-05,0,0,0
-1.3960399999999999,-1.7144097e-05,0.00017769949,0.00048307053,0.0009397323,0.0015215302,0.0023841981,0.0035575014,0.0049356562,0.0067877676,0.0091388701,0.011601014,0.014518317,0.018662058,0.022983003,0,0,0,0.038248662,0.040043302,0.041464169,0.041105103,0.040261488,0.038618978,0.035629172,0.031782292,0.027688928,0.023234943,0.019127227,0.015133745,0.011350487,0.0081675351,0.0054292628,0.0031525509,0.0013923082,0.00018101456,-0.00064587547,-0.0011707997,-0.0012600322,-0.0011027702,-0.00081564515,-0.00033720196,0.00021024128,0.00062776823,0.00094167719,0.0011707805,0.0011747447,0.00099632668,0.00072896632,0,0,0,0,-0.00033561597,-0.00031586713,-0.00023432427,-0.00010363799,2.20161e-06,9.8533004e-05,0.00019541432,0.00025686639,0.0002950574,0.00031173092,0.00030788846,0.00028913224,0.00024142954,0.00017765848,0.00011033197,2.8272634e-05,-6.9892922e-05,-0.00015819891,-0.00023956069,-0.00033454516,-0.00040574165,-0.00045776891,-0.00050024624,-0.00052779762,-0.00053309504,-0.00051778124,-0.00049095653,-0.00044750414,-0.00039253096,-0.00032705316,-0.00026361604,0,0,0,-6.4278684e-05,-3.6415251e-05,-8.4968206e-06,3.2547946e-06,6.2296881e-06,5.3323124e-06,-1.9971978e-06,-1.1945187e-05,-2.2021066e-05,-3.2112097e-05,-4.149189e-05,-4.9037768e-05,-5.2355481e-05,-5.2472922e-05,-4.8799287e-05,-4.2441039e-05,-3.579745e-05,-2.8761409e-05,-2.2366516e-05,-1.797237e-05,-1.4158028e-05,-1.1561194e-05,-1.1024453e-05,-1.2530852e-05,-1.5445294e-05,-2.0007048e-05,-2.7652741e-05,-3.824749e-05,-5.1439656e-05,-6.9675116e-05,-9.6313386e-05,0,0,0
-1.3519000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.30776,-0.00012744522,0.0001376463,0.00046703071,0.0009195059,0.0016775336,0.002648188,0.0040241275,0.0061175916,0.0086438786,0.011799634,0.015903452,0.020392571,0.025493987,0.031306952,0,0,0,0.058044586,0.062000494,0.063301593,0.063409887,0.061503865,0.057022028,0.052604184,0.047368634,0.040708058,0.0339594,0.027810769,0.022014005,0.016565915,0.011826349,0.008249185,0.0049948599,0.0023366199,0.00077209482,-0.00040212472,-0.0011932561,-0.0014341044,-0.0013496713,-0.0011152704,-0.00075613213,-0.00017595859,0.00029526491,0.00059714314,0.00082146242,0.00086597743,0.00077215245,0.0005466661,0,0,0,0,-0.00041986548,-0.00039553613,-0.00031306481,-0.00020256871,-6.9004898e-05,6.1651946e-05,0.00015012936,0.00022637809,0.0002839317,0.00030446722,0.00030877365,0.0002987725,0.00026903884,0.00021715023,0.00016100689,0.00010483013,2.3148654e-05,-5.4191096e-05,-0.0001174788,-0.00018775617,-0.00025298959,-0.00029208863,-0.00031810655,-0.00033720248,-0.00034280494,-0.00033616801,-0.00031915947,-0.00029062509,-0.0002547318,-0.00021143601,-0.00016278209,0,0,0,-9.5119158e-06,1.0411323e-05,2.2290762e-05,3.1265005e-05,3.1644468e-05,2.3885419e-05,1.6300623e-05,4.2657493e-06,-1.0089772e-05,-2.1572028e-05,-3.1165626e-05,-3.790019e-05,-4.1134157e-05,-4.0975614e-05,-3.7609258e-05,-3.1835072e-05,-2.7523118e-05,-2.4378522e-05,-2.1152571e-05,-1.9201721e-05,-1.847678e-05,-1.7847731e-05,-1.7832812e-05,-2.0270745e-05,-2.3559518e-05,-2.7585857e-05,-3.4152785e-05,-4.2292304e-05,-5.2086318e-05,-6.4644439e-05,-8.078324e-05,0,0,0
