energy_eV_rel_EF	TDOS_up	TDOS_down	Al_s_up	Al_s_down	Al_px_up	Al_px_down	Al_py_up	Al_py_down	Al_pz_up	Al_pz_down	Al_dxy_up	Al_dxy_down	Al_dyz_up	Al_dyz_down	Al_dz2_up	Al_dz2_down	Al_dxz_up	Al_dxz_down	Al_dx2y2_up	Al_dx2y2_down	Al_p_total_up	Al_p_total_down	Al_d_total_up	Al_d_total_down	Al_total_up	Al_total_down	Co_s_up	Co_s_down	Co_px_up	Co_px_down	Co_py_up	Co_py_down	Co_pz_up	Co_pz_down	Co_dxy_up	Co_dxy_down	Co_dyz_up	Co_dyz_down	Co_dz2_up	Co_dz2_down	Co_dxz_up	Co_dxz_down	Co_dx2y2_up	Co_dx2y2_down	Co_p_total_up	Co_p_total_down	Co_d_total_up	Co_d_total_down	Co_total_up	Co_total_down	H_s_up	H_s_down	H_px_up	H_px_down	H_py_up	H_py_down	H_pz_up	H_pz_down	H_dxy_up	H_dxy_down	H_dyz_up	H_dyz_down	H_dz2_up	H_dz2_down	H_dxz_up	H_dxz_down	H_dx2y2_up	H_dx2y2_down	H_p_total_up	H_p_total_down	H_d_total_up	H_d_total_down	H_total_up	H_total_down	O_s_up	O_s_down	O_px_up	O_px_down	O_py_up	O_py_down	O_pz_up	O_pz_down	O_dxy_up	O_dxy_down	O_dyz_up	O_dyz_down	O_dz2_up	O_dz2_down	O_dxz_up	O_dxz_down	O_dx2y2_up	O_dx2y2_down	O_p_total_up	O_p_total_down	O_d_total_up	O_d_total_down	O_total_up	O_total_down
-17.46682564	3.088	35.75	0.035651813799999994	0.03392882800000001	-0.00032756388199999995	-0.0005885685999999999	-0.000460828725	-0.0004974441	0.029887416729999998	0.0297143386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029099024122999997	0.0286283259	0.0	0.0	0.06475083792299999	0.06255715390000001	0.0007804537000000001	0.012380479786	-0.011236873100000003	0.16979453595999994	-0.00494160145	0.11708190960000002	0.00026004480000000013	0.011962702660000005	-0.011107931329999998	0.10141361128	-0.0096318553	0.13464269299999995	-0.0001040516288	0.0018748234999999998	-0.019870365879999997	0.18023015844999996	-0.00483517913	0.06658967059999998	-0.015918429750000004	0.29883914821999996	-0.045549383268799995	0.4847509568299999	-0.0606873593188	0.7959705848359998	0.3841358430700001	4.2905816666	0.013767113340950005	0.10913261227300902	0.01792296797336999	0.24364257023380004	0.040358847823999976	0.5255255622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07204892913831998	0.8783007447068091	0.0	0.0	0.45618477220832004	5.168882411306809	2.0995472839	25.944303671099995	0.038865272384	0.222931840354	0.031663102728	0.3833342778779999	0.026534854863999997	0.39833409517099994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09706322997599999	1.0046002134029999	0.0	0.0	2.1966105138759997	26.948903884502993
-17.355825640000003	-0.4905	18.7	0.00597790635	0.0141246725	-0.001337320525	0.00044817977	-0.0012797644139999997	-0.00042239406	0.00501497437	0.01179578081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023978894310000007	0.01182156652	0.0	0.0	0.008375795781000001	0.025946239019999998	-0.00020703070999999993	0.0069640846253000025	-0.003771261420000001	0.09883323920000002	-0.002776912222999999	0.06456653888000001	-0.00018460639999999997	0.0055722105600000005	-0.003628313811999999	0.05096095922000001	-0.004994453809999998	0.06710082678999994	-3.902324699999999e-05	0.0005062590729999999	-0.006552943024400001	0.1054847076	-0.002314266610000001	0.033636311999999995	-0.006732780043	0.16897198864000004	-0.017529000503399998	0.25768906468299996	-0.0244688112564	0.4336251379483	-0.051824242190999986	2.2417854256700003	-0.0017234370751900005	0.06945224800626	-0.0028377353415499997	0.12254984493610997	-0.0072711591891000005	0.26461679339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011832331605840001	0.45661888633236997	0.0	0.0	-0.06365657379683999	2.69840431200237	-0.3849966838700002	13.555602734299997	-0.0006558421850900002	0.1297876802531	-0.004814884743550003	0.1964570371823999	-0.0052530193825000016	0.19483187009410002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010723746311140005	0.5210765875296	0.0	0.0	-0.39572043018114017	14.076679321829596
-17.24582564	0.2601	6.8	-0.0025874314330000003	0.0005672643	0.0012420592627999996	0.0066629147199999995	0.0014321115739999995	0.00399431695	-0.0021691677027	0.000225805909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005050031340999993	0.010883037578999999	0.0	0.0	-0.002082428298900001	0.011450301878999999	-0.000159499051	0.0021017738078809994	-0.0005214754550000001	0.018229422649999993	-0.0005516967150000002	0.022064247849999993	-0.00012494972499999996	0.0012131118394699998	-0.00048438840100000006	0.007544259330000004	-0.0009541133550000001	0.021018636516000003	-4.5359486e-06	-2.2577980999999984e-05	-0.0008957366670000001	0.01895963675	-0.00042715947699999997	0.010306454925000003	-0.0011981218950000002	0.041506782339469986	-0.0027659338486	0.05780640954000001	-0.004123554794600001	0.10141496568735099	0.03194871504190002	0.8103280788584	0.0013936973046010026	0.030769568778070005	0.0016171111410021068	0.03874917177448801	0.003988466740300001	0.0958102951113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006999275185903111	0.165329035663858	0.0	0.0	0.03894799022780313	0.975657114522258	0.20256045269299994	4.9543112360700015	0.0011122706778099996	0.051436267138394005	0.0025476554445299994	0.06697398765488997	0.0028584273431999986	0.06833919208656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006518353465539997	0.186749446879844	0.0	0.0	0.20907880615853994	5.1410606829498455
-17.134825640000003	7.636	6.963	-0.0010232999660000001	-0.0012008329100000005	0.01482167582025	0.01510102115	0.0145379319607	0.01373243425	-0.00090650597284	-0.00126125158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028453101808109997	0.02757220382	0.0	0.0	0.02742980184211	0.026371370909999997	0.0008622615648499999	0.00083344936358	0.00026581389831999993	-0.006099118868999999	0.00021498702860000003	0.000267668473	0.00037829208239000006	0.00021452644450000003	0.00021731885145000003	-0.003620872131	0.00021249314860000002	-0.0004390916500000005	2.3127297933000008e-05	-4.228501774999999e-05	0.00027677168690999995	-0.0068572286889999985	0.00016684236519999996	-0.000246386577	0.00085909300931	-0.0056169239515	0.000896553350093	-0.01120586406475	0.0026179079242529997	-0.01598933865267	0.9091406506203198	0.8248382127420003	0.032871071223880007	0.033001328503108	0.04703159370017999	0.040621593131445005	0.10640857908569702	0.09615537933310003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18631124400975702	0.16977830096765303	0.0	0.0	1.0954518946300769	0.9946165137096533	5.5914721971487	5.108563844092001	0.05705995630566598	0.05640000567654999	0.07844994245137114	0.06801160011598	0.07407694212031	0.06636443136806004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20958684087734714	0.19077603716059002	0.0	0.0	5.801059038026047	5.299339881252591
-17.024825640000003	15.01	10.22	0.00018800678657000003	-0.00010096940000000004	0.028414269650450002	0.019129717623	0.028261508292182	0.021320763516	3.034379557e-05	-0.000299942343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056706121738202	0.040150538796	0.0	0.0	0.056894128524772	0.040049569396	0.0018092349317699995	0.0011903111575	0.00060882315029713	-0.003085794909999999	0.0005452730548799999	-0.0024633211939999993	0.0008247633402399999	0.0004952560943000001	0.0005010011862010001	-0.0016078657139999995	0.0006157848874402999	-0.0027936767149999995	4.699448111339999e-05	6.330222009999997e-06	0.0006843974320610002	-0.003502484705599999	0.00041648043173299993	-0.0012838712740000002	0.0019788595454171298	-0.005053860009699998	0.0022646584185487	-0.009181568186589998	0.006052752895735829	-0.013045117038789997	1.7904833396618416	1.2167888578560007	0.06623523464174001	0.049125650446704014	0.09256668623758	0.06136432940604002	0.20739603819491997	0.139008884089046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36619795907424	0.24949886394179002	0.0	0.0	2.1566812987360815	1.4662877217977908	10.975622793384172	7.479392115814002	0.11604965785577538	0.08531785218126099	0.15383040786646293	0.10105586723935002	0.14410971163118103	0.09572805415203202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41398977735341935	0.28210177357264304	0.0	0.0	11.389612570737592	7.761493889386645
-16.913825640000002	11.59	9.698	0.00029379777395	0.00019368729	0.021082500853004	0.016976827227999997	0.0227328955469	0.020116210795000002	0.00012189447571356	2.76220495e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04393729087561756	0.0371206600725	0.0	0.0	0.04423108864956756	0.0373143473625	0.0014006142299000002	0.0011668673184999998	0.0004648894319346001	-0.00022958754099999996	0.000426492294191	-0.0005251479688	0.0006391885537965099	0.0005422528832	0.00038276692336099984	-0.00011188385549999997	0.000481439878117	-0.0007034553103999999	3.7461277515999987e-05	1.958064985e-05	0.000519545593881	-0.00042564738330000006	0.00032555639233200007	-0.00026729907040000004	0.00153057027992211	-0.00021248262659999992	0.0017467700652069999	-0.00148870496975	0.00467795457502911	-0.0005343202778500001	1.384941170417325	1.16091156454209	0.054093814003969995	0.04726282185347999	0.07090675862562003	0.058338324596737996	0.15798312826285	0.131437038778926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28298370089244	0.237038185229144	0.0	0.0	1.667924871309765	1.397949749771234	8.46929798863135	7.084597527218397	0.09438886575058	0.082035412369834	0.11736541359570402	0.09641023777662996	0.10932486076036702	0.09051593996460003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32107914010665106	0.268961590111064	0.0	0.0	8.790377128738001	7.353559117329461
-16.803825640000003	3.054	4.94	8.967976693e-05	0.000106609765	0.0049028897437250005	0.008406314456760003	0.006714410274186	0.010440841882700001	3.08516342223e-05	3.4439400500000006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011648151652133301	0.018881595739960004	0.0	0.0	0.0117378314190633	0.018988205504960005	0.0003686166810730001	0.0005892746276000001	0.0001183804516772	0.00014588280215999992	0.00011404278142330001	6.874438270000002e-05	0.000167564529216164	0.00027542628680000004	9.75893907813e-05	7.567893156e-05	0.00012753407774539996	-8.631818639999994e-06	1.0639320792600003e-05	1.1152744348000005e-05	0.0001301729875983	6.20773143e-05	8.728544636399999e-05	3.151601779e-05	0.00039998776231666404	0.00049005347166	0.00045322122328159993	0.000171793189358	0.0012218256666712642	0.001251121288618	0.36626613290916205	0.5933377272729995	0.016219946079879994	0.024857410334183795	0.01815811540537999	0.029711441047850805	0.04033180959214801	0.066287555522774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074709871077408	0.1208564069048086	0.0	0.0	0.44097600398657005	0.7141941341778081	2.2296109127892607	3.6057088757767985	0.027916738069737008	0.04307859339337999	0.029892508582528794	0.04902455873402298	0.027580425905663813	0.045456512652105006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08538967255792962	0.13755966477950798	0.0	0.0	2.31500058534719	3.7432685405563064
-16.692825640000002	-0.5232	0.5998	-1.1298921079100003e-05	1.226558441e-05	-0.0011742129045449001	0.000869186351726	-0.0007814546133243001	0.001459861625996	-6.856520878940001e-06	5.57757314e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0019625240387481403	0.002334625550862	0.0	0.0	-0.0019738229598272403	0.002346891135272	-6.334936098500001e-05	6.947697645000002e-05	-2.2237217091500003e-05	2.0011287970000004e-05	-1.87185099999e-05	1.4976892593000003e-05	-2.9155274210596e-05	3.1322479116999997e-05	-1.8279563613400006e-05	1.03892430321e-05	-2.1542297715760002e-05	5.7183564450000005e-06	-1.4429945980000005e-06	1.5046750032e-06	-2.5463595083499997e-05	1.0152889220000003e-05	-1.4192305280799996e-05	7.327897626999997e-06	-7.011100130199601e-05	6.631065968e-05	-8.092075629146e-05	3.50930613273e-05	-0.000214381118578456	0.00017088069745730002	-0.06216093848920511	0.07244999219357702	-0.001804232828912	0.003564459437083701	-0.0033845859335993	0.0035343372391082985	-0.0075439754684066985	0.007616014011465334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.012732794230917999	0.014714810687657334	0.0	0.0	-0.07489373272012312	0.08716480288123435	-0.38288697202851124	0.43704635603792513	-0.003286847000597302	0.006093517780360101	-0.005640586491965702	0.005760038267646498	-0.005332682903478999	0.005084320067294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.014260116396042003	0.0169378761153006	0.0	0.0	-0.39714708842455326	0.45398423215322575
-16.582825640000003	-0.4383	-0.4427	-1.2039581318e-05	-1.059090221e-05	-0.0007660774273302002	-0.00078867703731546	-0.000893928035045	-0.0008798703261340001	-4.85225614715e-06	-3.0960370193000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0016648577185223502	-0.00167164340046876	0.0	0.0	-0.0016768972998403501	-0.00168223430267876	-5.2973820003999993e-05	-5.4661353502999995e-05	-1.739798104539e-05	-1.8949263432600008e-05	-1.62141150237e-05	-1.7005669852099997e-05	-2.4148342099631e-05	-2.6144916078099997e-05	-1.43293297457e-05	-9.714616962099999e-06	-1.82466309934e-05	-1.0271874081100001e-05	-1.45247167945e-06	-9.982359264000004e-07	-1.93493675187e-05	-1.15181917507e-05	-1.2388059524199999e-05	-8.121602860699999e-06	-5.7760438168720995e-05	-6.20998493628e-05	-6.576585946145e-05	-4.0624521581e-05	-0.000176500117634171	-0.0001573857244468	-0.052426405522271013	-0.05302011085488569	-0.0021376615425020003	-0.0020936482126812	-0.002655927906615001	-0.002682400000967002	-0.005914257543571001	-0.006042874990816404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010707846992688001	-0.010818923204464606	0.0	0.0	-0.06313425251495902	-0.06383903405935029	-0.32016506585093296	-0.3233267742656251	-0.0037113326795377983	-0.0036512584394109023	-0.004388792365732003	-0.004438239777756902	-0.004077408146593499	-0.004179429854771599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0121775331918633	-0.012268928071939404	0.0	0.0	-0.3323425990427963	-0.3355957023375645
-16.471825640000002	-0.08888	-0.1777	-2.5883995059e-06	-4.3308153022000005e-06	-0.00014007015930108	-0.00029320303187186	-0.000197853784124	-0.00037988302482694	-9.495581493539999e-07	-1.43069411588e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000338873501574434	-0.00067451675081468	0.0	0.0	-0.00034146190108033403	-0.00067884756611688	-1.074398534495e-05	-2.4603784407499995e-05	-3.4527634131160007e-06	-1.0433916740960003e-05	-3.3257615602199998e-06	-7.829896674640001e-06	-4.881456565137101e-06	-1.1879785176480998e-05	-2.84505967769e-06	-5.738136009540001e-06	-3.71519640427e-06	-5.365572497420001e-06	-3.1086330974999993e-07	-4.2370086277999984e-07	-3.8041440253999995e-06	-8.109020800710002e-06	-2.5481735871999993e-06	-3.969549752200001e-06	-1.1659981538473102e-05	-3.0143598592081002e-05	-1.3223437004309999e-05	-2.3605979922650004e-05	-3.56274038877331e-05	-7.8353362922231e-05	-0.01065269587725919	-0.02130349806727419	-0.0004754286262822001	-0.0009163626190360002	-0.0005257981274906999	-0.0010621379574542009	-0.0011728283132114	-0.0023648776533039006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021740550669843003	-0.0043433782297941015	0.0	0.0	-0.01282675094424349	-0.025646876297068293	-0.06489709086264808	-0.12972783804632132	-0.00081605651576174	-0.0015842498427324	-0.0008670702355603597	-0.0017484471518426597	-0.0008009268091278399	-0.00161774227685625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0024840535604499395	-0.00495043927143131	0.0	0.0	-0.06738114442309802	-0.13467827731775264
-16.36082564	-0.008291	-0.02956	-2.5027878273000006e-07	-6.989766706999999e-07	-1.1985631101533e-05	-4.0353964089459996e-05	-1.962824361616e-05	-5.7145681952690006e-05	-8.7632100583e-08	-2.3464784823299997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1701506818276e-05	-9.7734293890383e-05	0.0	0.0	-3.1951785601006e-05	-9.8433270561083e-05	-1.0022233625029999e-06	-5.999331808828399e-05	-3.1720743617739997e-07	-6.489612169049298e-05	-3.12893250781e-07	-2.2368466109504997e-05	-4.5428630462152997e-07	-3.3217655546621e-05	-2.61379373874e-07	-4.1113142350299995e-05	-3.47593990628e-07	-2.8061067167238993e-05	-3.0116007022e-08	-7.329071893199999e-08	-3.47163418496e-07	-7.8549529085038e-05	-2.4027566198699997e-07	-1.471423013637e-05	-1.0843869915799299e-06	-0.00012048224334661897	-1.226528452007e-06	-0.00016251125945787899	-3.31313880608993e-06	-0.00034298682089278196	-0.0009949590048411402	-0.003109241371267659	-4.723470976793e-05	-0.00013893312878122	-4.8126375550870004e-05	-0.00015324712153080014	-0.00010757611095527002	-0.00034217557795634035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00020293719627407003	-0.0006343558282683604	0.0	0.0	-0.0011978962011152101	-0.0037435971995360196	-0.006052581799546341	-0.021727833736400137	-8.046698085263602e-05	-0.0002564222035884401	-7.926642166380402e-05	-0.00025810978380811007	-7.291115915062403e-05	-0.00024675873492521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00023264456166706407	-0.0007612907223217602	0.0	0.0	-0.006285226361213405	-0.022489124458721896
-16.250825640000002	-0.0003948	-0.04131	-1.2211002883e-08	-5.966594159e-07	-5.290600011996e-07	-2.7735108706e-06	-9.790181053136002e-07	-4.06668424275e-06	-4.17740975378e-09	-1.2638044051000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5122555162669802e-06	-6.96657555386e-06	0.0	0.0	-1.5244665191499803e-06	-7.56323496976e-06	-4.771926799509e-08	-0.0005767739248269578	-1.492529077528e-08	-0.00064796991418348	-1.4996557720369996e-08	-0.00021690014348744826	-2.1585799260168e-08	-0.0003219775314781922	-1.2297116915939999e-08	-0.00041171555140785004	-1.6587303990500002e-08	-0.00027874694211230306	-1.4758966036400002e-09	-1.0497185285999999e-07	-1.6254160545799996e-08	-0.0007909408440293321	-1.1539037989100002e-08	-0.0001444312139513269	-5.1507647755818e-08	-0.0011868475891491205	-5.815351604498e-08	-0.001625939523353672	-1.5738043179588798e-07	-0.0033895610373297505	-4.7407898145648906e-05	-0.0004966512615429798	-2.357344793243e-06	-1.0659628779100007e-05	-2.2554382226879995e-06	-2.068597735032e-05	-5.053570142190001e-06	-7.475662255604002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.666353158121001e-06	-0.00010610222868546002	0.0	0.0	-5.7074251303769904e-05	-0.0006027534902284399	-0.00028806800700445615	-0.0317366630901735	-3.993222276685902e-06	-0.00019574656019820993	-3.7121202659391996e-06	-0.00010109249915227004	-3.4031393672392998e-06	-0.00019577890060625794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1108481909864401e-05	-0.0004926179599567379	0.0	0.0	-0.00029917648891432055	-0.03222928105013024
-16.13982564	-9.916e-06	-0.1673	-3.1189615930000004e-10	-2.3324284794299996e-06	-1.2466334556987e-08	-6.3404954743e-07	-2.5470444684410005e-08	-2.8477284601999996e-07	-1.057345468782e-10	-4.6598841396999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8042513788275204e-08	-1.38481080742e-06	0.0	0.0	-3.8354409947575204e-08	-3.7172392868499994e-06	-1.198567657209e-09	-0.002437387121078024	-3.715356799645001e-10	-0.0027392217108244375	-3.7868605791540005e-10	-0.0009168383683488201	-5.4134896092008e-10	-0.001360545700416745	-3.0606447825600003e-10	-0.0017401779327723744	-4.1744144793800004e-10	-0.0011785637073483853	-3.789444816400001e-11	-4.251036702599999e-07	-4.0310778375900003e-10	-0.003344378988847072	-2.9183317645199996e-10	-0.0006106047912172801	-1.2915706987999803e-09	-0.005016605779590002	-1.456341334569e-09	-0.006874150523855372	-3.94647969057798e-09	-0.014328143424523399	-1.191480103605977e-06	-0.0012152684331368005	-6.134009426871e-08	-3.757904479199999e-06	-5.594023815819e-08	-4.411072594999999e-05	-1.2559941198247994e-07	-0.0002203970912633699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4287974440937996e-07	-0.0002682657216925699	0.0	0.0	-1.434359848015357e-06	-0.0014835341548293704	-7.235168717895789e-06	-0.1287819746104433	-1.03472625223933e-07	-0.0007568813753940201	-9.205025968382903e-08	-0.00035639774573775003	-8.412774350465199e-08	-0.00076304825517278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7965062841241404e-07	-0.0018763273763045501	0.0	0.0	-7.514819346308202e-06	-0.13065830198674785
-16.029825640000002	-1.331e-07	-0.05093	-4.2349121006e-12	-7.0988330806e-07	-1.5878001794635e-10	-1.6774560591e-07	-3.5093641990969996e-10	-4.55547458939e-08	-1.43384841632e-12	-1.41780819924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.1115028627237e-10	-3.5508117172789997e-07	0.0	0.0	-5.1538519837297e-10	-1.0649644797879e-06	-1.6084536778890008e-11	-0.0007423610380116459	-4.9536800805570006e-12	-0.0008342849772951887	-5.1031674110639996e-12	-0.00027919892440103736	-7.2555655030015e-12	-0.0004144832818679528	-4.07949095938e-12	-0.0005301583408605525	-5.6108939102600005e-12	-0.00035898053940973884	-5.1706107926e-13	-1.29376448882e-07	-5.3586763741199984e-12	-0.0010180288856760002	-3.93776502906e-12	-0.00018594054521292106	-1.73124129946225e-11	-0.001527967183564179	-1.9503887352079998e-11	-0.0020932376876080946	-5.2900837125592504e-11	-0.00436356590918392	-1.5999566837545088e-08	-0.0003680184528502849	-8.451898562213997e-10	-1.0434727884000003e-06	-7.435507471897004e-10	-1.333175402848e-05	-1.6721554207715004e-09	-6.690624780823999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2608960241826005e-09	-8.128147462511999e-05	0.0	0.0	-1.926046286172769e-08	-0.0004492999274754049	-9.70857157885792e-08	-0.03922065070385831	-1.4211590873583701e-09	-0.00023032993556752995	-1.2230853208042398e-09	-0.00010839149794091998	-1.1151760148328396e-09	-0.000232240498503613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.75942042299545e-09	-0.0005709619320120629	0.0	0.0	-1.0084513621157465e-07	-0.03979161263587037
-15.91882564	-9.598e-10	1.492	-3.0776100201e-14	2.07859251428e-05	-1.0980849347839e-12	4.8655498654e-06	-2.5803577899569995e-12	1.25562357389e-06	-1.044198075379e-14	4.150806851649999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.688884705494689e-12	1.027198029094e-05	0.0	0.0	-3.7196608056956894e-12	3.105790543374e-05	-1.1599244406376998e-13	0.02174257747949281	-3.5546545506579994e-14	0.024427627696721937	-3.6916114587000015e-14	0.008177109958226467	-5.2275429706734005e-14	0.012140510765344644	-2.92660940085e-14	0.01552049428711042	-4.050738093719999e-14	0.010512857251231418	-3.7745638083000005e-15	3.7900101519e-06	-3.8374094722799995e-14	0.029820128844539148	-2.85094611775e-14	0.005445757462705205	-1.2473808980031402e-13	0.04474524842029305	-1.4043159465429998e-13	0.06130302785573809	-3.81162128518384e-13	0.12779085375552396	-1.1540967958944688e-10	0.0107740516013311	-6.213082604326999e-12	3.0357221139000003e-05	-5.3231795112909985e-12	0.0003901982827912	-1.1984554229409e-11	0.0019587488323002016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3520816345026998e-11	0.0023793043362304016	0.0	0.0	-1.3893049593447389e-10	0.013153355937561501	-7.001703163263951e-10	1.1486351729719604	-1.04233762054016e-11	0.006745433562982503	-8.753056031086002e-12	0.0031733749136751005	-7.9656609654965e-12	0.006800398660041599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7142093201984102e-11	0.0167192071366992	0.0	0.0	-7.273124095283792e-10	1.1653543801086597
-15.80882564	-3.728e-12	3.779	-1.20215830377e-16	5.26800651676e-05	-4.131500683324001e-15	1.2330110366999999e-05	-1.0166873974510002e-14	3.1817337706e-06	-4.0925655477299995e-17	1.0516577577090002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4339300313311304e-14	2.602842171469e-05	0.0	0.0	-1.4459516143688304e-14	7.870848688229e-05	-4.504665699291e-16	0.055084555922052955	-1.3752741743328e-16	0.061905342744066186	-1.4367927291674997e-16	0.020718962486424564	-2.02860694853634e-16	0.030752646459533635	-1.1321509682819998e-16	0.039336586299066986	-1.5744149882970002e-16	0.026637915723159586	-1.47916308886e-17	9.603190728499998e-06	-1.482631059726e-16	0.07556633923151412	-1.1105784986900002e-16	0.013797526866171504	-4.840673852036639e-16	0.11337695169002439	-5.447691823881e-16	0.1553479713106407	-1.479303137520864e-15	0.32380947892271805	-4.48254578119009e-13	0.027298641030235396	-2.4470743544090995e-14	7.6937874004e-05	-2.0553978720699992e-14	0.0009888092587520005	-4.6327130745458e-14	0.004963569258758996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.135185301024899e-14	0.0060293163915149965	0.0	0.0	-5.39606431129258e-13	0.03332795742175039	-2.719802535525618e-12	2.909974963078115	-4.0985409994845296e-14	0.0170910002794482	-3.380215923413299e-14	0.008041316167795	-3.07175648448495e-14	0.0172338423055106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0550513407382779e-13	0.0423661587527538	0.0	0.0	-2.8253076695994457e-12	2.952341121830869
