energy_eV_rel_EF	TDOS_up	TDOS_down	Co_s_up	Co_s_down	Co_px_up	Co_px_down	Co_py_up	Co_py_down	Co_pz_up	Co_pz_down	Co_dxy_up	Co_dxy_down	Co_dyz_up	Co_dyz_down	Co_dz2_up	Co_dz2_down	Co_dxz_up	Co_dxz_down	Co_dx2y2_up	Co_dx2y2_down	Co_p_total_up	Co_p_total_down	Co_d_total_up	Co_d_total_down	Co_total_up	Co_total_down	H_s_up	H_s_down	H_px_up	H_px_down	H_py_up	H_py_down	H_pz_up	H_pz_down	H_dxy_up	H_dxy_down	H_dyz_up	H_dyz_down	H_dz2_up	H_dz2_down	H_dxz_up	H_dxz_down	H_dx2y2_up	H_dx2y2_down	H_p_total_up	H_p_total_down	H_d_total_up	H_d_total_down	H_total_up	H_total_down	O_s_up	O_s_down	O_px_up	O_px_down	O_py_up	O_py_down	O_pz_up	O_pz_down	O_dxy_up	O_dxy_down	O_dyz_up	O_dyz_down	O_dz2_up	O_dz2_down	O_dxz_up	O_dxz_down	O_dx2y2_up	O_dx2y2_down	O_p_total_up	O_p_total_down	O_d_total_up	O_d_total_down	O_total_up	O_total_down
-10.53763345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-10.43163345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-10.32663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-10.22063345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-10.115633449999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-10.009633449999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-9.90463345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-9.79863345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-9.69363345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-9.58763345	-1.94e-29	0.0	-1.4558267999999997e-30	0.0	-1.5953595000000004e-32	0.0	-2.215349e-32	0.0	-6.1802276e-33	0.0	-1.0459512000000002e-31	0.0	-1.1798828500000003e-32	0.0	-1.6208600000000003e-30	0.0	-4.0089180000000006e-32	0.0	-5.0930773e-32	0.0	-4.4287312600000006e-32	0.0	-1.8282739015000004e-30	0.0	-3.3283880141e-30	0.0	-3.1614801e-30	0.0	-1.4492585949999998e-32	0.0	-1.6328544280000002e-32	0.0	-2.8132363999999985e-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1214477022999987e-31	0.0	0.0	0.0	-3.4736248702299994e-30	0.0	-1.7024666000000009e-31	0.0	-1.3346661099999997e-31	0.0	-1.8026589000000003e-31	0.0	-8.108239399999998e-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.421971900999998e-30	0.0	0.0	0.0	-8.592218560999998e-30	0.0
-9.48263345	-8.874e-26	0.0	-6.655401000000002e-27	0.0	-7.419023000000002e-29	0.0	-1.023508e-28	0.0	-2.8272418000000005e-29	0.0	-4.803713800000002e-28	0.0	-5.4739948e-29	0.0	-7.407559999999998e-27	0.0	-1.8397335e-28	0.0	-2.3353898999999995e-28	0.0	-2.0481344800000002e-28	0.0	-8.360183667999998e-27	0.0	-1.5220398116e-26	0.0	-1.4458582000000007e-26	0.0	-6.625078109999996e-29	0.0	-7.4644239e-29	0.0	-1.2866860999999998e-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4275811200999996e-27	0.0	0.0	0.0	-1.5886163120100006e-26	0.0	-7.787323000000001e-28	0.0	-6.1108337e-28	0.0	-8.248941899999998e-28	0.0	-3.708165399999998e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8517631559999983e-26	0.0	0.0	0.0	-3.929636385999998e-26	0.0
-9.37663345	-2.322e-22	-7.857e-30	-1.740825e-23	-5.756877999999999e-31	-1.9753408999999997e-25	-7.775765999999999e-33	-2.7026329999999996e-25	-1.008321e-32	-7.400561899999999e-26	-2.975404200000001e-33	-1.2619716999999995e-24	-8.772693299999999e-33	-1.4518937500000004e-25	-4.229460000000001e-33	-1.9371100000000003e-23	-4.302039999999999e-31	-4.829449000000001e-25	-6.1541350000000005e-33	-6.127131299999999e-25	-5.499545499999998e-33	-5.418030089999999e-25	-2.08343802e-32	-2.1873919105000003e-23	-4.548598337999999e-31	-3.9823972114e-23	-1.0513820139999999e-30	-3.783122799999999e-23	-1.3405775000000004e-30	-1.7329599540000002e-25	-5.984985790000002e-33	-1.9522358500000008e-25	-7.242791019999998e-33	-3.367146299999999e-24	-1.1567599000000004e-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.735665880399999e-24	-1.2890376681000005e-31	0.0	0.0	-4.156689388039999e-23	-1.4694812668100005e-30	-2.038112800000001e-24	-8.693920000000004e-32	-1.6009232000000001e-24	-5.863596899999998e-32	-2.1596510000000006e-24	-8.780270300000002e-32	-9.702980999999996e-23	-3.415882999999999e-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0079038419999997e-22	-3.562321671999999e-30	0.0	0.0	-1.0282849699999996e-22	-3.649260871999999e-30
-9.27163345	-3.478e-19	-3.812e-26	-2.6068430000000004e-20	-2.791976e-27	-3.019075e-22	-3.828787e-29	-4.089755999999999e-22	-4.937743999999999e-29	-1.109184e-22	-1.4433737999999997e-29	-1.8999046000000005e-21	-4.2552191000000006e-29	-2.2087742400000004e-22	-2.0514409999999995e-29	-2.8998e-20	-2.08575e-27	-7.264276000000001e-22	-2.9833679999999996e-29	-9.208548999999999e-22	-2.6685698e-29	-8.218015e-22	-1.02099048e-28	-3.2766064524e-20	-2.205335979e-27	-5.9656296024e-20	-5.099411027e-27	-5.667441999999996e-20	-6.503530999999998e-27	-2.5949703399999997e-22	-2.90205135e-29	-2.9232356430000006e-22	-3.5116649399999987e-29	-5.044736700000002e-21	-5.612486e-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.596557298300002e-21	-6.253857629e-28	0.0	0.0	-6.227097729829996e-20	-7.128916762899999e-27	-3.0540261999999995e-21	-4.2183354999999975e-28	-2.401721700000001e-21	-2.846924899999998e-28	-3.2374466000000006e-21	-4.260727099999999e-28	-1.4535985e-19	-1.6572124999999997e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.509990183e-19	-1.7282890199999997e-26	0.0	0.0	-1.540530445e-19	-1.7704723749999997e-26
-9.166633449999999	-2.982e-16	-1.058e-22	-2.2340909999999993e-17	-7.746407999999998e-24	-2.6485880000000006e-19	-1.0791921000000003e-25	-3.5478599999999993e-19	-1.3818740000000005e-25	-9.514911799999996e-20	-4.0060649e-26	-1.6398006e-18	-1.1807686000000002e-25	-1.9287599199999994e-19	-5.69259e-26	-2.4840899999999995e-17	-5.785380000000001e-24	-6.259295e-19	-8.274292e-26	-7.927764000000002e-19	-7.409247000000002e-26	-7.14793918e-19	-2.8616725900000006e-25	-2.8092282491999995e-17	-6.117218150000001e-24	-5.114798640999999e-17	-1.4149793408999998e-23	-4.859296999999999e-17	-1.8050960000000005e-23	-2.2238064900000007e-19	-8.050819510000002e-26	-2.505041758000001e-19	-9.740636410000001e-26	-4.325989699999999e-18	-1.5579573999999997e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.798874524799999e-18	-1.7358719591999997e-24	0.0	0.0	-5.339184452479999e-17	-1.9786831959200006e-23	-2.6193282e-18	-1.1709550999999996e-24	-2.0629243999999992e-18	-7.908516799999999e-25	-2.7778371e-18	-1.1828419500000003e-24	-1.2463188999999995e-16	-4.599846000000002e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2947265149999996e-16	-4.797215363000002e-23	0.0	0.0	-1.3209197969999995e-16	-4.914310873000002e-23
-9.06063345	-1.415e-13	-1.681e-19	-1.0598165000000002e-14	-1.2304910000000005e-20	-1.2914727999999999e-16	-1.7452840000000003e-22	-1.708445e-16	-2.2161030000000004e-22	-4.5189090000000004e-17	-6.365171999999998e-23	-7.858098000000003e-16	-1.8759610999999996e-22	-9.3685123e-17	-9.043820000000001e-23	-1.1778e-14	-9.18638e-21	-2.9922897e-16	-1.3136545000000001e-22	-3.7834693e-16	-1.1779203999999999e-22	-3.4518087e-16	-4.5979042e-22	-1.3335070823e-14	-9.7135718e-21	-2.4278416693e-14	-2.2478272220000006e-20	-2.3063994000000005e-14	-2.868307000000003e-20	-1.054812526e-16	-1.27855931e-22	-1.1882055499999998e-16	-1.5466951360000002e-22	-2.0536140999999995e-15	-2.4759959000000008e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2779159075999996e-15	-2.758521344600001e-21	0.0	0.0	-2.5341909907600005e-14	-3.144159134460003e-20	-1.2436249e-15	-1.8608939999999987e-21	-9.814413299999998e-16	-1.2578308999999993e-21	-1.3196349999999996e-15	-1.8799954000000002e-21	-5.9157149e-14	-7.309419000000001e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.145822533e-14	-7.623201630000001e-20	0.0	0.0	-6.270185023e-14	-7.809291030000001e-20
-8.95563345	-3.953e-11	-1.529e-16	-2.9572449999999997e-12	-1.1185516000000001e-17	-3.72251e-14	-1.6196653999999993e-19	-4.8532419999999996e-14	-2.0369520000000002e-19	-1.2628703999999999e-14	-5.787673999999998e-20	-2.2239282e-13	-1.7056284999999997e-19	-2.6944393999999998e-14	-8.222270000000001e-20	-3.2844300000000004e-12	-8.346929999999998e-18	-8.440694000000002e-14	-1.1934361000000002e-19	-1.0640172000000001e-13	-1.0718107999999999e-19	-9.8386224e-14	-4.235384799999999e-19	-3.724575874e-12	-8.826240239999998e-18	-6.780207098e-12	-2.043529472e-17	-6.440478999999999e-12	-2.6085649999999996e-17	-2.9431340499999996e-14	-1.1619687199999998e-19	-3.315736129999999e-14	-1.4054503439999995e-19	-5.735911900000003e-13	-2.2521273000000017e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.361798918000002e-13	-2.5088692064000015e-18	0.0	0.0	-7.076658891799999e-12	-2.85945192064e-17	-3.474263200000001e-13	-1.6927667000000002e-18	-2.7491061e-13	-1.1452295000000003e-18	-3.6891830999999997e-13	-1.7101732000000003e-18	-1.6520125000000003e-11	-6.647519999999995e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7163953920000003e-11	-6.933060269999995e-17	0.0	0.0	-1.7511380240000003e-11	-7.102336939999995e-17
-8.849633449999999	-6.28e-09	-7.715e-14	-4.694129000000001e-10	-5.643260000000001e-15	-6.143793e-12	-8.373289999999999e-17	-7.888760000000001e-12	-1.041878e-16	-2.008881599999999e-12	-2.9207611000000004e-17	-3.6111988999999996e-11	-8.606792e-17	-4.4658015000000015e-12	-4.14883e-17	-5.208540000000002e-10	-4.2091799999999995e-15	-1.3636073000000002e-11	-6.016380999999999e-17	-1.7086223000000003e-11	-5.4148855999999994e-17	-1.60414346e-11	-2.17128311e-16	-5.921540865000002e-10	-4.451048885999999e-15	-1.0776084211000002e-09	-1.0311437197e-14	-1.0231798e-09	-1.3167711999999996e-14	-4.6704552799999994e-12	-5.86032764e-17	-5.264121080000002e-12	-7.086894310000001e-17	-9.1151669e-11	-1.1371590000000001e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0108624536000001e-10	-1.2666312195e-15	0.0	0.0	-1.12426604536e-09	-1.4434343219499997e-14	-5.5225152000000006e-11	-8.546250000000002e-16	-4.387370299999998e-11	-5.788567900000003e-16	-5.8696012e-11	-8.635306500000002e-16	-2.6246962e-09	-3.355708999999999e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.727265915e-09	-3.499947743999999e-14	0.0	0.0	-2.782491067e-09	-3.5854102439999993e-14
-8.74463345	-5.678e-07	-2.281e-11	-4.237869000000001e-08	-1.667174e-12	-5.820760000000001e-10	-2.5453019999999994e-14	-7.355840000000002e-10	-3.1286530000000005e-14	-1.8189403999999998e-10	-8.630747999999996e-15	-3.392539699999999e-09	-2.5435544999999997e-14	-4.3149266999999993e-10	-1.2258269999999992e-14	-4.696679999999998e-08	-1.2427400000000002e-12	-1.2707653000000003e-09	-1.775959e-14	-1.5707845999999998e-09	-1.6025266e-14	-1.4995540400000003e-09	-6.5370298e-14	-5.363238226999998e-08	-1.3142186710000002e-12	-9.751062630999999e-08	-3.046762969e-12	-9.249685000000005e-08	-3.892738000000001e-12	-4.215056650000001e-10	-1.730528890000001e-14	-4.755427100000002e-10	-2.0924575129999996e-14	-8.242614699999996e-09	-3.362641500000002e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.139663074999996e-09	-3.744940140300002e-13	0.0	0.0	-1.0163651307500005e-07	-4.267232014030001e-12	-4.9952057000000004e-09	-2.5271442e-13	-3.994743e-09	-1.7140188999999996e-13	-5.31675e-09	-2.5536865999999996e-13	-2.372676199999999e-07	-9.920635e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.465791129999999e-07	-1.034740555e-11	0.0	0.0	-2.515743186999999e-07	-1.060011997e-11
-8.63863345	-2.912e-05	-3.844e-09	-2.168547e-06	-2.807903e-10	-3.167544e-08	-4.437746000000001e-12	-3.938765e-08	-5.384654e-12	-9.349370999999997e-09	-1.4538995000000002e-12	-1.872149e-07	-4.285758800000001e-12	-2.4800326e-08	-2.0645849999999993e-12	-2.3989499999999997e-06	-2.0913000000000008e-10	-6.922565e-08	-2.9878899999999997e-12	-8.292854000000004e-08	-2.7048926000000005e-12	-8.0412461e-08	-1.1276299500000002e-11	-2.7631194159999996e-06	-2.211731264000001e-10	-5.012078876999999e-06	-5.132397259000001e-10	-4.741544999999997e-06	-6.561863999999999e-10	-2.1559927800000003e-08	-2.912581970000001e-12	-2.4380651300000015e-08	-3.5209742519999993e-12	-4.2278018999999987e-07	-5.670263200000002e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.687207690999999e-07	-6.313618822200002e-11	0.0	0.0	-5.210265769099996e-06	-7.193225882219999e-10	-2.5627102e-07	-4.2610097e-11	-2.0743108e-07	-2.894915199999999e-11	-2.734699999999999e-07	-4.306374599999999e-11	-1.2164061000000003e-05	-1.6723756999999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2644962080000003e-05	-1.7443885979999997e-09	0.0	0.0	-1.2901233100000003e-05	-1.7869986949999996e-09
-8.53363345	-0.0008427	-3.687e-07	-6.250218999999999e-05	-2.6905260000000002e-08	-9.900724e-07	-4.438372999999999e-10	-1.2122730000000001e-06	-5.313569999999999e-10	-2.7160139e-07	-1.3930101000000003e-10	-6.274307999999999e-06	-4.109067900000001e-10	-8.822854699999999e-07	-1.9779050000000005e-10	-6.895759999999997e-05	-2.00158e-08	-2.2749010000000003e-06	-2.858949e-10	-2.5372361999999996e-06	-2.5993925e-10	-2.4739467900000003e-06	-1.1144953099999998e-09	-8.092633066999997e-05	-2.1170331440000003e-08	-0.00014590246745999996	-4.919008675e-08	-0.00013705630000000003	-6.294684000000002e-08	-6.211503650000001e-07	-2.7878050600000007e-10	-7.066228520000001e-07	-3.3697473270000014e-10	-1.2229816999999997e-05	-5.442131399999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3557590216999998e-05	-6.057886638699999e-09	0.0	0.0	-0.00015061389021700004	-6.900472663870002e-08	-7.414706999999998e-06	-4.088794699999997e-09	-6.150695e-06	-2.7839773000000013e-09	-7.952269e-06	-4.132916699999998e-09	-0.00035165363999999983	-1.6044361000000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003657566039999998	-1.6736050400000004e-07	0.0	0.0	-0.00037317131099999984	-1.7144929870000003e-07
-8.42763345	-0.01363	-2.006e-05	-0.0010021695000000002	-1.4619249999999998e-06	-1.7741649999999993e-05	-2.546846e-08	-2.141054e-05	-3.0090240000000004e-08	-4.425932900000001e-06	-7.564592e-09	-0.00013535054	-2.2341543999999996e-08	-2.0610493000000003e-05	-1.074145e-08	-0.0011009199999999998	-1.0858210000000002e-06	-4.774186000000001e-05	-1.5503469e-08	-4.602096000000001e-05	-1.4181938000000003e-08	-4.357812289999999e-05	-6.3123292e-08	-0.0013506438529999997	-1.1485894010000003e-06	-0.0023963914759	-2.673637693e-06	-0.0022089157	-3.425459e-06	-9.963381099999995e-06	-1.5121080399999996e-08	-1.1510805999999995e-05	-1.8277038960000005e-08	-0.00019731408000000003	-2.963682699999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00021878826710000003	-3.297663893599999e-07	0.0	0.0	-0.0024277039670999997	-3.7552253893599997e-06	-0.00011962365999999997	-2.225885e-07	-0.00010477782999999995	-1.5200205999999994e-07	-0.00012974784000000002	-2.2504968000000002e-07	-0.005668547800000001	-8.731807999999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005903073470000001	-9.108859739999999e-06	0.0	0.0	-0.006022697130000001	-9.331448239999999e-06
-8.32263345	-0.1206	-0.0006154	-0.008685161	-4.478163e-05	-0.00018071610000000002	-8.381129999999999e-07	-0.00021511639999999995	-9.774669999999997e-07	-3.9865248e-05	-2.3133283000000004e-07	-0.0019943539000000007	-6.849724999999999e-07	-0.00033062357000000005	-3.28641e-07	-0.0094753	-3.31758e-05	-0.0006815802000000001	-4.735570999999999e-07	-0.0005187462	-4.3698449999999995e-07	-0.00043569774799999997	-2.0469128299999996e-06	-0.013000603870000002	-3.50999551e-05	-0.022121462618000003	-8.192849793e-05	-0.019346202000000003	-0.00010515361000000004	-8.670408199999999e-05	-4.6183165899999977e-07	-0.00010444030000000002	-5.582298770000001e-07	-0.0017305129999999988	-9.108126000000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001921657381999999	-1.0128187536000001e-05	0.0	0.0	-0.021267859382	-0.00011528179753600005	-0.0010485020000000004	-6.836138e-06	-0.0010439806	-4.686952799999999e-06	-0.0011699030000000001	-6.9139326000000005e-06	-0.049665180000000024	-0.00026808079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.051879063600000025	-0.00027968167540000003	0.0	0.0	-0.052927565600000025	-0.0002865178134
-8.21663345	-0.5512	-0.01053	-0.037399779999999994	-0.0007643948	-0.0010150010000000002	-1.576873e-05	-0.0011899860000000005	-1.816854e-05	-0.00019165141000000005	-3.9337926e-06	-0.019925977	-1.1702729000000002e-05	-0.0035534150000000003	-5.596389999999999e-06	-0.04026649999999999	-0.000564087	-0.006612914699999998	-8.048035e-06	-0.0038590079999999993	-7.5261140000000015e-06	-0.002396638410000001	-3.7871062599999996e-05	-0.0742178147	-0.000596960268	-0.11401423310999999	-0.0013992261306	-0.08556714999999995	-0.0018007297000000003	-0.00038093301900000016	-7.843462e-06	-0.000517903294	-9.482465170000004e-06	-0.007665642700000003	-0.00015623990000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.008564479013000004	-0.00017356582717000007	0.0	0.0	-0.09413162901299996	-0.0019742955271700004	-0.004635802000000001	-0.00011712169999999999	-0.006289612999999999	-8.078829999999998e-05	-0.005612981999999999	-0.00011850417000000007	-0.21986006000000002	-0.004591691000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.231762655	-0.004790983470000002	0.0	0.0	-0.23639845700000003	-0.004908105170000002
-8.11163345	-1.01	-0.09796	-0.051304350000000006	-0.007079630999999997	-0.0027814009999999998	-0.00016772760000000002	-0.0031747570000000003	-0.00019094539999999996	-0.00042921640000000003	-3.6124e-05	-0.12058269	-0.00010852761	-0.023048611999999993	-5.160020000000001e-05	-0.05264209999999999	-0.005189759999999999	-0.038843745999999985	-7.398901999999997e-05	-0.018785418999999998	-7.077122e-05	-0.0063853744	-0.00039479699999999995	-0.25390256699999997	-0.005494648049999999	-0.3115922914	-0.012969076049999995	-0.1338824700000001	-0.016765399999999993	-0.0006002674000000002	-7.1987119e-05	-0.0012896322900000001	-8.706431290000001e-05	-0.011985256000000001	-0.0014589076999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.013875155690000002	-0.0016179591318999998	0.0	0.0	-0.1477576256900001	-0.018383359131899993	-0.007221588999999999	-0.0010908741000000004	-0.023032679000000004	-0.0007596717	-0.012348895999999998	-0.0011045854	-0.34521589999999996	-0.042764289999999976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38059747499999996	-0.04462854709999998	0.0	0.0	-0.387819064	-0.04571942119999998
-8.00563345	1.28	-0.4598	0.16562626	-0.03297304000000001	-0.0008949825999999999	-0.0009727389999999999	-0.0006722759999999998	-0.001090909	4.911030000000001e-05	-0.00016488723	-0.33787285710000003	-0.0005065612000000001	-0.073731524	-0.00023803110000000002	0.18552700000000003	-0.023857800000000002	-0.10345011360000003	-0.00033954889999999983	-0.04657956499999999	-0.0003403487	-0.0015181482999999996	-0.0022285352299999998	-0.3761070597	-0.0252822899	-0.21199894800000005	-0.06048386513000001	0.3054808000000003	-0.07885344000000001	0.0012767627404000003	-0.00032901554999999986	-0.0004324787069999997	-0.0003982399170000003	0.0276948729	-0.0069006449999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028539156933400003	-0.007627900466999999	0.0	0.0	0.33401995693340025	-0.08648134046700001	0.0164360152	-0.005133191000000001	-0.03765998251999999	-0.0036392530000000007	0.002495776699999999	-0.00520421	0.7809619999999998	-0.20125804999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7457977941799998	-0.21010151299999993	0.0	0.0	0.7622338093799998	-0.21523470399999994
