energy_eV_rel_EF	TDOS_up	TDOS_down	Co_s_up	Co_s_down	Co_px_up	Co_px_down	Co_py_up	Co_py_down	Co_pz_up	Co_pz_down	Co_dxy_up	Co_dxy_down	Co_dyz_up	Co_dyz_down	Co_dz2_up	Co_dz2_down	Co_dxz_up	Co_dxz_down	Co_dx2y2_up	Co_dx2y2_down	Co_p_total_up	Co_p_total_down	Co_d_total_up	Co_d_total_down	Co_total_up	Co_total_down	H_s_up	H_s_down	H_px_up	H_px_down	H_py_up	H_py_down	H_pz_up	H_pz_down	H_dxy_up	H_dxy_down	H_dyz_up	H_dyz_down	H_dz2_up	H_dz2_down	H_dxz_up	H_dxz_down	H_dx2y2_up	H_dx2y2_down	H_p_total_up	H_p_total_down	H_d_total_up	H_d_total_down	H_total_up	H_total_down	O_s_up	O_s_down	O_px_up	O_px_down	O_py_up	O_py_down	O_pz_up	O_pz_down	O_dxy_up	O_dxy_down	O_dyz_up	O_dyz_down	O_dz2_up	O_dz2_down	O_dxz_up	O_dxz_down	O_dx2y2_up	O_dx2y2_down	O_p_total_up	O_p_total_down	O_d_total_up	O_d_total_down	O_total_up	O_total_down
-20.62622495	-2.991e-09	-1.126e-10	-1.2466913e-10	-4.0247479e-12	-2.8078697300000007e-12	-1.0598583599999998e-13	-3.6066490900000008e-12	-1.0669327700000002e-13	-6.052779628299999e-12	-9.46576028e-14	-4.402493179999999e-13	-1.52266749e-14	-2.0840995560000007e-12	-3.287101878000001e-14	-2.2868066899999997e-13	-2.13165635e-14	-2.082353420999999e-12	-2.7249899299999987e-14	-3.11567055e-13	-1.2638871300000002e-14	-1.2467298448300001e-11	-3.073367158e-13	-5.146950018999999e-12	-1.0930302778e-13	-1.422833784673e-10	-4.44138764358e-12	-3.027772944e-10	-1.245558732e-11	-8.48502724801e-12	-4.1711828852999977e-13	-9.689846811399996e-12	-4.742868128300002e-13	-4.0581859929999974e-11	-1.5183640769999999e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.875673398940997e-11	-2.40976917836e-12	0.0	0.0	-3.6153402838940997e-10	-1.486535649836e-11	-2.0664526380000007e-09	-7.75917468e-11	-1.0569617973999996e-11	-5.276905381999997e-13	-1.5589922829000004e-11	-5.634602849999998e-13	-3.7397916945000006e-11	-1.5132580539000005e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.3557457748e-11	-2.6044088771e-12	0.0	0.0	-2.1300100957480007e-09	-8.01961556771e-11
-20.520224950000003	-2.911e-07	-1.774e-08	-1.2120349900000001e-08	-6.344717099999999e-10	-2.73659229e-10	-1.6720990000000004e-11	-3.502197300000001e-10	-1.6651271e-11	-5.855253585999999e-10	-1.5592561969999998e-11	-4.285208890000001e-11	-2.4387405000000005e-12	-2.0176993900000004e-10	-5.1789901799999995e-12	-2.2699244000000003e-11	-3.3237260999999986e-12	-2.0140141499999997e-10	-4.324742450000001e-12	-3.0434653799999997e-11	-2.0015394e-12	-1.2094043176e-09	-4.896482297e-11	-4.991573407e-10	-1.726773863e-11	-1.3828911558300001e-08	-7.007042715999999e-10	-2.949471350000001e-08	-1.9636571890000006e-09	-8.267791577899997e-10	-6.541110253699998e-11	-9.459750163199998e-10	-7.483836098999993e-11	-3.949993297999999e-09	-2.3948533969999983e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.722747472109998e-09	-3.7973480322699977e-10	0.0	0.0	-3.5217460972110006e-08	-2.3433919922270003e-09	-2.0110162080000017e-07	-1.2226092749999992e-08	-1.0291854200000001e-09	-8.275339806999999e-11	-1.5182755397999996e-09	-8.984978420000002e-11	-3.6400232753000004e-09	-2.385405784559999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.1874842351e-09	-4.111437607259999e-10	0.0	0.0	-2.0728910503510018e-07	-1.2637236510725992e-08
-20.41422495	-1.592e-05	-1.583e-06	-6.615573800000001e-07	-5.663994400000001e-08	-1.4998176000000003e-08	-1.4953910499999997e-09	-1.9076578499999992e-08	-1.4701463000000002e-09	-3.1696301829999996e-08	-1.4614919919999995e-09	-2.3494709200000005e-09	-2.2185234e-10	-1.0940692599999995e-08	-4.618899279999999e-10	-1.2867359500000002e-09	-2.9288764499999986e-10	-1.089681336e-08	-3.89020378e-10	-1.6785811300000003e-09	-1.7959560999999991e-10	-6.577105632999999e-08	-4.427029342e-09	-2.7152293959999996e-08	-1.5452459009999997e-09	-7.544807302900002e-07	-6.261221924300001e-08	-1.6163579599999988e-06	-1.753379901999998e-07	-4.5324364810999973e-08	-5.804355834599999e-09	-5.2033917086000014e-08	-6.6868750489999995e-09	-2.1620337339999984e-07	-2.1396987849999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1356165529699985e-07	-3.388821873359999e-08	0.0	0.0	-1.9299196152969986e-06	-2.092262089335998e-07	-1.099875881e-05	-1.0911260999999996e-06	-5.634651232000001e-08	-7.341817015000004e-09	-8.315971902000005e-08	-8.129336610000004e-09	-1.9929117288000005e-07	-2.1299412432399993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3879740422000013e-07	-3.67705660574e-08	0.0	0.0	-1.133755621422e-05	-1.1278966660573996e-06
-20.30822495	-0.0004882	-7.952e-05	-2.0197395000000004e-05	-2.845587800000001e-06	-4.614053800000001e-07	-7.5354463e-08	-5.802689899999999e-07	-7.296355300000002e-08	-9.5456092e-07	-7.745337912e-08	-7.257005500000005e-08	-1.1396345899999998e-08	-3.3043828999999987e-07	-2.3176148960000004e-08	-4.1949642000000013e-08	-1.4482888199999996e-08	-3.276953499999999e-07	-1.9712101200000004e-08	-5.2443481000000006e-08	-9.071927199999998e-09	-1.99623529e-06	-2.2577139512000003e-07	-8.250968179999998e-07	-7.783941146e-08	-2.3018727108000005e-05	-3.149198606580001e-06	-4.971343070000001e-05	-8.810780119999997e-06	-1.3957242492800007e-06	-2.8946889828000017e-07	-1.6114681514000002e-06	-3.3625207346000015e-07	-6.6344014499999995e-06	-1.0759766869999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.64159385068e-06	-1.70169765874e-06	0.0	0.0	-5.935502455068001e-05	-1.0512477778739996e-05	-0.0003370937169999998	-5.4786451500000005e-05	-1.7309629809999993e-06	-3.6605673559999997e-07	-2.556084981e-06	-4.1483466270000003e-07	-6.118139136999996e-06	-1.07012674612e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0405187098999996e-05	-1.85101814442e-06	0.0	0.0	-0.0003474989040989998	-5.6637469644420006e-05
-20.20222495	-0.008353	-0.002221	-0.0003429897200000002	-7.950117900000003e-05	-7.940020400000001e-06	-2.115842e-06	-9.784585199999997e-06	-2.0124538e-06	-1.5854001300000005e-05	-2.2938514510000004e-06	-1.26893958e-06	-3.270140900000001e-07	-5.516086889999998e-06	-6.469657690000001e-07	-7.942654400000001e-07	-3.971489099999999e-07	-5.429509449999998e-06	-5.56571564e-07	-9.349494999999998e-07	-2.5516705e-07	-3.3578606900000005e-05	-6.422147251e-06	-1.3943750859999997e-05	-2.1828673830000003e-06	-0.0003905120777600002	-8.810619363400003e-05	-0.0008557501699999996	-0.000246278912	-2.4076406429999994e-05	-8.019496129099995e-06	-2.8073045627000002e-05	-9.403989954999997e-06	-0.00011371550900000009	-3.010612005000001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0001658649610570001	-4.75296061341e-05	0.0	0.0	-0.0010216151310569997	-0.00029380851813409997	-0.005766039770000001	-0.0015300033680000003	-2.971926719999999e-05	-1.0134095656999999e-05	-4.39549535e-05	-1.1799812509999999e-05	-0.00010499552747000009	-2.9905112078999997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017866974817000008	-5.1839020245999995e-05	0.0	0.0	-0.005944709518170001	-0.0015818423882460002
-20.09622495	-0.07899	-0.03372	-0.003196257200000001	-0.00120668268	-7.581866999999998e-05	-3.238292999999999e-05	-9.007203999999999e-05	-3.0154492999999988e-05	-0.00014310250599999997	-3.7140630160000014e-05	-1.2714086999999999e-05	-5.140195299999999e-06	-5.0248527999999995e-05	-9.834124900000001e-06	-8.76765e-06	-5.8949756e-06	-4.872720999999999e-05	-8.57749841e-06	-9.640988e-06	-3.9108858e-06	-0.0003089932159999999	-9.967805315999999e-05	-0.00013009846299999998	-3.335768001e-05	-0.003635348879000001	-0.00133971841317	-0.008180658900000002	-0.003741521551	-0.00023076972655999996	-0.00012060519488999999	-0.00027395692591999996	-0.00014289119767000002	-0.00107880492	-0.0004580707150999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00158353157248	-0.0007215671076599999	0.0	0.0	-0.009764190472480002	-0.004463088658659999	-0.054484088999999986	-0.023224987079999992	-0.0002827226369999999	-0.00015217874320000001	-0.000419949016	-0.00018286104410000006	-0.0009987403649999995	-0.00045428558221999977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017014120179999995	-0.0007893253695199999	0.0	0.0	-0.05618550101799998	-0.02401431244951999
-19.99022495	-0.3982	-0.2641	-0.015651444000000004	-0.009438773599999999	-0.00038999679999999993	-0.00025720169	-0.00043278550000000005	-0.00023342180999999987	-0.0006793989000000002	-0.00031377707999999995	-7.439810000000001e-05	-4.2432983e-05	-0.00024112290999999994	-7.77052932e-05	-5.478812799999999e-05	-4.4793101000000006e-05	-0.00022782819000000001	-6.90430073e-05	-5.811188999999999e-05	-3.1179563e-05	-0.0015021812	-0.0008044005799999998	-0.0006562492179999999	-0.00026515394749999997	-0.017809874418000003	-0.0105083281275	-0.042029293000000016	-0.02932964480000001	-0.0011891339716	-0.0009339945121100002	-0.0014565346529999998	-0.0011188148197000002	-0.005474387100000001	-0.003597630559999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0081200557246	-0.005650439891809998	0.0	0.0	-0.050149348724600015	-0.03498008469181001	-0.27431047000000003	-0.18183098100000003	-0.0014368024700000006	-0.0011756629649999997	-0.0021676500700000003	-0.0014669342429999997	-0.005095950110000001	-0.0035606631924999976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.008700402650000003	-0.006203260400499997	0.0	0.0	-0.28301087265	-0.18803424140050004
-19.88422495	-0.887	-0.9067	-0.03229323000000001	-0.03220210500000001	-0.0009374811000000002	-0.0009165415000000002	-0.0008848702999999998	-0.000801523	-0.0014708237000000005	-0.00120903811	-0.0002542659999999999	-0.00016414320999999995	-0.0005207514000000003	-0.0002787702600000001	-0.00016640454	-0.00014584028899999998	-0.00047019452000000004	-0.00025608494599999997	-0.00019735002999999993	-0.00011343006000000001	-0.0032931751000000006	-0.00292710261	-0.00160896649	-0.0009582687650000001	-0.03719537159000001	-0.03608747637500001	-0.097532468	-0.10089404500000004	-0.002749552332	-0.003162870522399999	-0.0035950182096000016	-0.003825811227999999	-0.012419481140000002	-0.012427462700000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018764051681600002	-0.019416144450400002	0.0	0.0	-0.1162965196816	-0.12031018945040005	-0.609969695	-0.6243149399999999	-0.00322163015	-0.003955046059999998	-0.005171036	-0.0052063297	-0.011703103800000001	-0.012258704610000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02009576995	-0.02142008037	0.0	0.0	-0.6300654649499999	-0.6457350203699999
-19.778224950000002	0.5786	-0.1503	0.033713604	-0.003334171	2.543000000000001e-06	-0.00041763506	0.0006179727000000002	-0.00028106420000000005	0.0004025738999999998	-0.0007854289249999997	-0.0004360498999999999	-0.00015460497	0.00018260254999999991	-0.00015866214	-3.116300700000001e-05	1.3138606000000005e-05	0.00018620490000000023	-0.000186244512	-0.00028797129000000007	-7.947962e-05	0.0010230896	-0.0014841281849999996	-0.00038637674699999985	-0.000565852636	0.034350316853	-0.005384151821	0.047915165600000045	-0.017717014200000002	0.0015099965498000002	-0.00042464589729999984	0.0010919924699999987	-0.00047079867400000026	0.006896629400000009	-0.0024825983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009498618419800008	-0.0033780428713	0.0	0.0	0.05741378401980005	-0.0210950570713	0.4001988799999999	-0.10471191000000002	0.002192500130000001	-0.0003624784740000001	0.0016513062280000023	-0.0013881775509999997	0.0060009934000000015	-0.0022836658999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009844799758000004	-0.004034321924999999	0.0	0.0	0.41004367975799993	-0.10874623192500002
-19.67222495	8.345	6.923	0.3444291999999999	0.25644299	0.0056957347999999994	0.005522214600000001	0.006961306099999998	0.004813345860000001	0.011875210340000001	0.0076688278799999995	0.00016133459999999994	0.0007130012999999999	0.00397729381	0.0016097491000000004	0.0012762061299999997	0.00123159975	0.003486557300000001	0.00136518619	0.0002882612799999999	0.0004987868699999999	0.024532251239999997	0.018004388340000003	0.00918965312	0.00541832321	0.3781511043599999	0.27986570154999996	0.8777258539999997	0.76702897698	0.025133228219909994	0.024279927776999978	0.031214080889	0.029890077568999994	0.11290544599999995	0.09329404654999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16925275510890994	0.14746405189599995	0.0	0.0	1.0469786091089097	0.914493028876	5.735438610000001	4.758812220000002	0.030536358329999996	0.030953202917800002	0.04485079076000002	0.03903245423000001	0.10538686890000003	0.09242194816999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18077401799000004	0.1624076053178	0.0	0.0	5.916212627990001	4.921219825317802
