energy_eV_rel_EF,TDOS_up,TDOS_down,Co_s_up,Co_s_down,Co_dxy_up,Co_dxy_down,Co_dyz_up,Co_dyz_down,Co_dz2_up,Co_dz2_down,Co_dxz_up,Co_dxz_down,Co_dx2y2_up,Co_dx2y2_down,Co_p_total_up,Co_p_total_down,Co_d_total_up,Co_d_total_down,Co_total_up,Co_total_down,H_s_up,H_s_down,H_p_total_up,H_p_total_down,H_d_total_up,H_d_total_down,H_total_up,H_total_down,O_s_up,O_s_down,O_px_up,O_px_down,O_py_up,O_py_down,O_pz_up,O_pz_down,O_p_total_up,O_p_total_down,O_d_total_up,O_d_total_down,O_total_up,O_total_down
-7.3183,94.6419,23.86958,2.4797700000000003,2.1197800000000004,8.192950000000002,0.043620000000000006,16.62893,0.01083,3.24127,0.89673,5.137050000000001,0.015360000000000002,3.6552000000000002,0.044660000000000005,0,0,36.8554,1.0112,39.335170000000005,3.1309800000000005,8.589300000000001,3.385639999999998,0,0,0,0,8.589300000000001,3.385639999999998,1.78165,0.5938699999999999,5.6819099999999985,0.4407699999999999,4.915229999999998,0.54889,34.338629999999995,15.769309999999999,44.93576999999999,16.758969999999998,0,0,46.71741999999999,17.35284
-7.26817,71.84204,24.45815,2.14662,2.0832,4.9394399999999985,0.05752000000000001,7.583900000000002,0.014120000000000004,2.614960000000001,0.9413199999999998,6.953769999999999,0.018510000000000002,3.754159999999999,0.06102,0,0,25.84623,1.0924899999999997,27.992849999999997,3.17569,6.6590500000000015,3.450529999999999,0,0,0,0,6.6590500000000015,3.450529999999999,1.6740100000000002,0.6783699999999997,4.31986,0.5177900000000002,4.0651399999999995,0.6674499999999997,27.130920000000003,15.968170000000013,35.51592,17.15341000000001,0,0,37.189930000000004,17.831780000000013
-7.21805,83.1054,20.17048,2.42982,1.5842499999999993,4.982370000000001,0.07644999999999999,3.4373300000000007,0.016159999999999997,2.4576500000000014,0.8198000000000001,11.924869999999999,0.021640000000000003,5.677209999999999,0.0621,0,0,28.47943,0.9961500000000001,30.90925,2.580399999999999,7.790569999999995,2.8204899999999995,0,0,0,0,7.790569999999995,2.8204899999999995,2.2546699999999995,0.6582899999999999,5.354380000000001,0.52068,5.332110000000002,0.7217699999999999,31.464459999999992,12.868870000000005,42.150949999999995,14.111320000000005,0,0,44.40561999999999,14.769610000000004
-7.16792,122.5982,31.44649,3.3776300000000004,2.36734,8.932409999999997,0.14021999999999998,5.424039999999999,0.027090000000000006,3.6690500000000004,1.1741,10.897989999999998,0.03808,13.565959999999999,0.12158999999999998,0,0,42.48944999999999,1.50108,45.867079999999994,3.86842,11.147029999999999,4.331989999999999,0,0,0,0,11.147029999999999,4.331989999999999,3.2233100000000006,1.0861099999999997,6.917969999999999,0.9306800000000004,7.5196900000000015,1.2603399999999998,47.92309,19.968920000000004,62.36075,22.159940000000006,0,0,65.58406000000001,23.246050000000004
-7.11779,159.07472,40.74981,4.059540000000002,2.94565,14.145310000000004,0.19741,6.564139999999998,0.037439999999999994,5.1178799999999995,1.49965,7.027150000000001,0.053000000000000005,21.804030000000004,0.18939999999999999,0,0,54.65851000000001,1.9768999999999999,58.718050000000005,4.92255,14.195169999999997,5.574059999999999,0,0,0,0,14.195169999999997,5.574059999999999,4.21646,1.4802600000000004,8.217789999999997,1.3136300000000003,9.517569999999996,1.7831100000000002,64.20960000000004,25.67619999999999,81.94496000000004,28.77293999999999,0,0,86.16142000000004,30.253199999999993
-7.06767,143.61501,32.24607,3.575640000000001,2.2361500000000003,13.73873,0.17750999999999997,5.31948,0.02948,4.546680000000001,1.1336100000000002,5.207570000000002,0.04490999999999997,19.256550000000004,0.16518000000000002,0,0,48.069010000000006,1.5506900000000001,51.64465000000001,3.7868400000000007,12.909889999999992,4.371469999999999,0,0,0,0,12.909889999999992,4.371469999999999,3.8928899999999986,1.2170599999999998,6.905089999999999,1.1417000000000006,8.189480000000003,1.517380000000001,60.07303999999999,20.211620000000007,75.16761,22.87070000000001,0,0,79.06049999999999,24.08776000000001
-7.01754,111.1542,26.48856,2.8563100000000006,1.6704900000000003,10.881369999999999,0.16725999999999996,4.33655,0.026640000000000004,3.2961699999999996,0.8224599999999997,4.519190000000001,0.04317999999999998,13.432100000000002,0.17930000000000004,0,0,36.46538,1.2388399999999997,39.321690000000004,2.90933,9.977749999999999,3.521560000000001,0,0,0,0,9.977749999999999,3.521560000000001,3.13087,1.06063,4.8224100000000005,1.0871700000000002,5.598360000000002,1.40148,48.3032,16.50831,58.72397,18.99696,0,0,61.854839999999996,20.05759
-6.96742,103.88087,41.91857,2.6178000000000012,2.460850000000001,10.267389999999999,0.28148999999999996,3.915049999999999,0.046320000000000014,3.2501599999999997,1.11509,4.1642399999999995,0.06738999999999999,9.991770000000002,0.3243400000000001,0,0,31.58861,1.83463,34.20641,4.295480000000001,9.553329999999997,5.472519999999999,0,0,0,0,9.553329999999997,5.472519999999999,3.14588,1.7373399999999994,4.323019999999999,1.8863,4.5796,2.310039999999999,48.07245,26.216930000000005,56.97507,30.413270000000004,0,0,60.12095,32.15061
-6.91729,94.89035,50.30959,1.9596800000000003,2.82501,8.255119999999998,0.37696999999999997,3.45662,0.05903,3.5871400000000015,1.2366599999999999,3.727469999999999,0.07828,8.627520000000002,0.40402000000000005,0,0,27.65387,2.15496,29.61355,4.97997,8.90797,6.50815,0,0,0,0,8.90797,6.50815,3.1305899999999998,2.147709999999999,4.091999999999999,2.3786199999999993,4.6236700000000015,2.968279999999999,44.52258999999999,31.326929999999983,53.23825999999999,36.67382999999998,0,0,56.36884999999999,38.82153999999998
-6.86717,98.22914,41.40244,1.3384199999999997,2.2305099999999998,6.720300000000001,0.34819,3.6358900000000003,0.06203999999999999,5.37799,0.9009900000000001,3.7648099999999998,0.0702,10.129589999999995,0.41978000000000004,0,0,29.628579999999996,1.8012000000000001,30.966999999999995,4.0317099999999995,9.155359999999998,5.315379999999997,0,0,0,0,9.155359999999998,5.315379999999997,3.5340699999999985,1.81787,4.30651,2.1052400000000007,5.421989999999999,2.664200000000002,44.844309999999986,25.46826999999999,54.57280999999998,30.237709999999993,0,0,58.10687999999998,32.05557999999999
-6.81704,103.43049,43.89495,1.0374399999999995,2.085889999999999,7.2578,0.47058000000000005,4.0948899999999995,0.12538,6.636599999999999,0.7759599999999998,3.91742,0.09834000000000002,10.396510000000005,0.6862599999999999,0,0,32.30322,2.1565199999999995,33.34066,4.242409999999999,9.427839999999998,5.629389999999997,0,0,0,0,9.427839999999998,5.629389999999997,3.7868100000000005,2.080220000000001,4.187160000000001,2.6690499999999995,5.23291,3.4424199999999994,47.45528000000001,25.83132999999999,56.87535000000001,31.94279999999999,0,0,60.662160000000014,34.02301999999999
-6.76692,117.05311,70.62492,0.9511000000000003,2.9044499999999993,9.277040000000001,0.9226899999999999,4.77184,0.27004000000000017,4.704119999999999,1.1570700000000003,5.30678,0.17712999999999998,10.857429999999999,1.3482900000000002,0,0,34.91721,3.8752200000000006,35.86831,6.779669999999999,10.813849999999993,9.059930000000001,0,0,0,0,10.813849999999993,9.059930000000001,4.187619999999998,3.5971199999999994,4.792050000000001,4.846150000000002,5.9359100000000025,6.4496500000000045,55.45522000000002,39.89240000000002,66.18318000000002,51.18820000000003,0,0,70.37080000000002,54.78532000000003
-6.71679,143.62381,77.99276,0.8647999999999998,2.9524899999999987,11.76156,1.1170200000000001,5.688989999999999,0.28177,3.003270000000001,1.2350000000000003,6.854959999999999,0.20811999999999997,13.107779999999996,1.6838099999999998,0,0,40.41656,4.525720000000001,41.28135999999999,7.478209999999999,13.506019999999996,9.947640000000002,0,0,0,0,13.506019999999996,9.947640000000002,5.247889999999997,4.065989999999999,5.79947,5.4695800000000006,7.3923200000000024,7.097739999999999,70.39668999999995,43.93357000000003,83.58847999999995,56.500890000000034,0,0,88.83636999999995,60.56688000000003
-6.66667,128.47073,71.58808,0.7644400000000001,2.563950000000001,9.940449999999998,1.0600399999999999,4.619129999999999,0.19192999999999996,2.9154999999999993,1.11153,5.746250000000001,0.21180000000000002,11.614549999999998,1.72588,0,0,34.835879999999996,4.30118,35.600319999999996,6.865130000000001,12.067489999999998,9.03271,0,0,0,0,12.067489999999998,9.03271,4.7889100000000004,3.74198,5.034560000000001,4.780770000000004,6.3003100000000005,5.847049999999999,64.67913000000001,41.32038,76.01400000000001,51.9482,0,0,80.80291000000001,55.690180000000005
-6.61654,80.08151,72.76678,0.7866899999999999,2.4688499999999998,4.807820000000001,1.08611,2.4502300000000004,0.17451,3.858350000000001,1.1362000000000003,3.1040599999999996,0.26180999999999993,6.221570000000001,1.9047599999999996,0,0,20.442030000000003,4.56339,21.228720000000003,7.03224,7.251779999999993,9.115549999999999,0,0,0,0,7.251779999999993,9.115549999999999,3.023609999999999,3.8995099999999985,3.21248,4.690309999999999,3.7724699999999984,5.8788300000000016,41.592439999999996,42.15035999999999,48.577389999999994,52.7195,0,0,51.60099999999999,56.61900999999999
-6.56642,54.10793,78.89047,0.5605500000000001,2.5052999999999996,3.26972,1.20729,1.7337999999999998,0.1830800000000001,2.91739,1.0962199999999998,1.9844400000000006,0.36134,3.89225,2.27044,0,0,13.797600000000001,5.11837,14.35815,7.623669999999999,4.7609400000000015,9.750899999999998,0,0,0,0,4.7609400000000015,9.750899999999998,2.0273900000000005,4.311649999999998,2.1615900000000012,5.056250000000001,2.4392799999999992,6.384499999999999,28.360610000000005,45.763540000000006,32.96148000000001,57.20429000000001,0,0,34.988870000000006,61.51594000000001
-6.51629,46.40559,84.75513,0.30593,2.5320000000000005,3.68842,1.2603299999999997,1.8333000000000002,0.24813999999999992,1.92619,1.08627,1.8833099999999998,0.39219000000000004,3.6136900000000005,2.304659999999999,0,0,12.94491,5.2915899999999985,13.25084,7.823589999999999,4.03693,10.381139999999998,0,0,0,0,4.03693,10.381139999999998,1.7159599999999993,4.697699999999999,1.6839899999999997,5.308579999999999,1.9550600000000002,6.509960000000001,23.762929999999994,50.03410999999999,27.401979999999995,61.85264999999999,0,0,29.117939999999994,66.55035
-6.46617,34.86812,79.50201,0.17983,1.9555400000000003,3.188049999999999,1.19595,1.5009599999999998,0.47500999999999993,1.0976499999999996,0.8165900000000001,1.53716,0.32597000000000004,2.91531,1.7371700000000005,0,0,10.23913,4.55069,10.418959999999998,6.506230000000001,3.0137699999999996,9.871260000000001,0,0,0,0,3.0137699999999996,9.871260000000001,1.2612600000000005,4.676789999999999,1.3028699999999998,5.759360000000001,1.41936,6.51251,17.45190000000001,46.17587999999997,20.17413000000001,58.44774999999997,0,0,21.43539000000001,63.12453999999997
-6.41604,21.84764,82.14311,0.20735999999999996,1.5284799999999996,2.07601,1.1585100000000002,1.0300900000000004,0.6211000000000001,0.41742000000000007,0.60727,1.1064900000000002,0.30138000000000015,2.0257099999999992,1.5986099999999996,0,0,6.65572,4.28687,6.86308,5.81535,1.916909999999999,10.275059999999998,0,0,0,0,1.916909999999999,10.275059999999998,0.73848,5.0114399999999995,1.0170600000000005,6.298950000000004,1.1293300000000004,6.93385,10.182770000000001,47.808519999999994,12.329160000000002,61.04132,0,0,13.067640000000003,66.05275999999999
-6.36591,41.99199,84.85971,1.4441399999999998,1.303,2.4316099999999996,1.2639499999999997,1.8017200000000009,0.5334500000000001,2.1997000000000004,0.57047,2.0713700000000004,0.37348999999999993,2.774400000000001,1.9227100000000004,0,0,11.278800000000002,4.66407,12.722940000000001,5.96707,3.7172799999999997,10.616169999999997,0,0,0,0,3.7172799999999997,10.616169999999997,1.2823499999999997,5.1269599999999995,3.0174500000000015,5.6959,4.032280000000001,6.654839999999999,17.21976,50.79879999999996,24.269490000000005,63.14953999999996,0,0,25.551840000000002,68.27649999999996
-6.31579,75.29601,89.99047,3.05659,1.3554600000000008,3.5900700000000003,1.58899,3.08323,0.58114,4.85958,0.6713800000000001,3.70421,0.40532000000000024,4.296050000000002,2.09938,0,0,19.533140000000003,5.34621,22.589730000000003,6.701670000000001,6.6459,11.303699999999997,0,0,0,0,6.6459,11.303699999999997,2.255699999999998,5.4604,5.958309999999999,5.83168,8.152329999999997,6.837410000000002,29.693959999999997,53.85548,43.80459999999999,66.52457,0,0,46.06029999999999,71.98497
-6.26566,54.02207,82.20371,1.6154100000000002,1.14634,3.2566000000000006,1.5105899999999997,2.28651,0.6646500000000003,2.8015100000000004,0.7003699999999999,2.8401500000000004,0.3883099999999999,4.08331,1.7022699999999997,0,0,15.268080000000001,4.966189999999999,16.883490000000002,6.11253,4.768720000000001,10.424789999999998,0,0,0,0,4.768720000000001,10.424789999999998,1.7166900000000005,5.130720000000002,4.024930000000001,5.404389999999998,5.340089999999997,6.343629999999999,21.28822,48.78742999999999,30.653239999999997,60.53544999999999,0,0,32.36993,65.66617
-6.21554,40.48252,90.41546,0.74466,0.9494499999999998,2.8837,1.76379,1.6650199999999997,0.7915899999999999,1.38429,0.6833999999999999,2.3868599999999995,0.43106000000000005,4.746630000000001,1.87231,0,0,13.0665,5.5421499999999995,13.81116,6.491599999999999,3.465079999999998,11.603130000000002,0,0,0,0,3.465079999999998,11.603130000000002,1.2880800000000003,5.811670000000001,3.1540099999999986,5.889470000000002,4.203990000000002,6.591869999999999,14.560189999999999,54.02770000000004,21.91819,66.50904000000004,0,0,23.20627,72.32071000000005
-6.16541,65.08959,82.9749,1.3916500000000003,0.7794800000000001,4.217460000000001,1.5423400000000003,2.6116,0.6599800000000002,1.57653,0.6983099999999999,3.6432700000000007,0.36422000000000004,7.99257,1.9359000000000002,0,0,20.041430000000002,5.20075,21.43308,5.980230000000001,5.824730000000001,10.524670000000002,0,0,0,0,5.824730000000001,10.524670000000002,2.04814,5.367469999999998,5.370370000000003,5.4234699999999965,8.354580000000002,5.8786200000000015,22.058800000000012,49.80032999999999,35.78375000000002,61.10241999999999,0,0,37.831890000000016,66.46988999999998
-6.11529,85.23478,66.11186,2.5060299999999995,0.7367099999999996,5.77749,1.06696,3.42166,0.47253,1.5121899999999995,0.5974,4.324610000000001,0.3214399999999999,7.152550000000001,1.7168100000000004,0,0,22.1885,4.17514,24.69453,4.91185,8.35866,8.319189999999997,0,0,0,0,8.35866,8.319189999999997,2.8943700000000008,4.284049999999997,8.096630000000003,5.132729999999998,11.859799999999998,5.233070000000001,29.330720000000014,38.23085999999999,49.28715000000001,48.59665999999999,0,0,52.18152000000001,52.880709999999986
-6.06516,84.97509,73.84023,2.509769999999999,1.1840900000000005,8.31809,1.12958,3.29294,0.5072000000000002,1.7171,0.6892299999999999,4.08907,0.39038,3.740359999999999,1.9470800000000004,0,0,21.15756,4.66347,23.66733,5.847560000000001,8.234019999999997,9.333010000000005,0,0,0,0,8.234019999999997,9.333010000000005,3.06082,4.752380000000002,9.971419999999998,7.04324,9.437539999999997,6.957560000000001,30.603870000000004,39.90647999999999,50.01283,53.907279999999986,0,0,53.07365,58.65965999999999
-6.01504,61.70337,62.29819,1.7929599999999997,1.7486599999999992,6.6841,0.9223899999999999,2.6836500000000005,0.30561000000000005,1.2538999999999998,0.5894699999999999,2.8787900000000004,0.23405000000000006,1.9533399999999999,1.5920399999999997,0,0,15.45378,3.6435599999999995,17.24674,5.392219999999999,5.7558599999999975,7.703249999999999,0,0,0,0,5.7558599999999975,7.703249999999999,2.2489600000000003,3.625660000000001,8.232179999999996,6.31177,5.512329999999999,6.60426,22.707269999999994,32.66110000000002,36.451779999999985,45.57713000000002,0,0,38.70073999999999,49.20279000000002
-5.96491,26.89822,54.76928,0.99635,1.68662,2.1007000000000002,0.7944499999999999,1.68029,0.18237,0.5237099999999998,0.36457,1.5275099999999997,0.1599999999999999,1.0620000000000005,1.4573400000000005,0,0,6.89421,2.95873,7.890560000000001,4.6453500000000005,2.3969899999999993,6.853040000000001,0,0,0,0,2.3969899999999993,6.853040000000001,0.9240899999999996,3.1958900000000012,3.4195200000000012,5.8322,2.7551500000000004,5.367909999999999,9.512049999999997,28.874890000000004,15.686719999999998,40.075,0,0,16.610809999999997,43.27089000000001
-5.91479,45.8223,77.56474,1.7968899999999992,1.5875100000000002,3.0667800000000005,1.1010799999999996,4.520400000000001,0.30173,0.9379599999999998,0.27437,3.2039999999999993,0.3495899999999999,2.9993700000000003,2.11863,0,0,14.728510000000002,4.1453999999999995,16.5254,5.7329099999999995,3.3957099999999993,10.202390000000005,0,0,0,0,3.3957099999999993,10.202390000000005,1.35797,5.14352,4.27522,8.255130000000003,5.005459999999998,6.347609999999998,15.262370000000004,41.88333000000001,24.54305,56.48607000000001,0,0,25.901020000000003,61.62959000000001
-5.86466,92.15388,100.3922,3.23738,1.6988500000000002,6.322780000000001,1.60668,9.175379999999995,0.39871999999999985,1.8962300000000003,0.40388,7.09111,0.67401,6.009470000000001,2.41346,0,0,30.49497,5.4967500000000005,33.73235,7.195600000000001,6.67811,13.26448,0,0,0,0,6.67811,13.26448,2.8202499999999993,6.8196900000000005,7.913159999999999,9.70993,9.571879999999998,8.048620000000003,31.438150000000007,55.35397000000002,48.923190000000005,73.11252000000002,0,0,51.74344000000001,79.93221000000003
-5.81454,92.64342,89.94022,2.7754500000000006,1.5665499999999999,6.355890000000001,1.6023399999999994,8.69504,0.31359000000000004,2.094240000000001,0.4504900000000001,7.939169999999999,0.8440799999999998,5.868790000000002,1.8757799999999996,0,0,30.953130000000005,5.086279999999999,33.72858000000001,6.652829999999999,6.689359999999999,11.796679999999997,0,0,0,0,6.689359999999999,11.796679999999997,3.0088000000000017,5.992669999999999,7.618299999999996,7.7001800000000005,8.993910000000001,8.478299999999996,32.60432999999999,49.31955000000001,49.21653999999999,65.49803,0,0,52.22533999999999,71.4907
-5.76441,52.23214,74.85282,1.3548499999999999,1.81691,3.647900000000001,1.4419399999999996,4.64191,0.1930699999999999,1.1547699999999999,0.49222999999999983,4.85419,0.7857499999999997,3.5407900000000003,1.3887199999999997,0,0,17.839560000000002,4.301709999999999,19.19441,6.118619999999999,3.810779999999999,9.704479999999995,0,0,0,0,3.810779999999999,9.704479999999995,1.7574500000000004,4.68842,4.2728899999999985,6.510999999999999,4.55964,9.038789999999999,18.636899999999997,38.79155999999999,27.469429999999996,54.34134999999999,0,0,29.226879999999994,59.029769999999985
-5.71429,23.46037,75.17862,0.47069,2.2711999999999994,1.89938,1.3758,2.08068,0.19009000000000004,0.39818000000000014,0.5668300000000002,4.149310000000001,0.5740200000000001,1.8784200000000002,1.3316500000000004,0,0,10.405970000000002,4.038390000000001,10.876660000000001,6.30959,1.2229999999999996,9.706879999999996,0,0,0,0,1.2229999999999996,9.706879999999996,0.5616099999999999,4.629969999999998,1.83735,6.708459999999999,1.9100599999999994,9.441059999999998,7.051749999999998,38.38262,10.799159999999997,54.53214,0,0,11.360769999999999,59.16211
-5.66416,38.34831,64.24946,0.5947799999999998,1.7333000000000003,3.3228999999999993,1.0775199999999998,3.5961199999999987,0.20483,0.52511,0.5989800000000002,10.436309999999997,0.38323000000000007,3.477710000000002,1.1845700000000001,0,0,21.35815,3.4491300000000003,21.952929999999995,5.18243,0.9373900000000003,8.223309999999998,0,0,0,0,0.9373900000000003,8.223309999999998,0.4481900000000003,4.190890000000004,2.756609999999998,4.16144,3.482789999999999,6.808270000000002,8.77056,35.68297000000002,15.009959999999996,46.65268000000002,0,0,15.458149999999996,50.84357000000003
-5.61404,45.58453,44.87556,0.61308,0.7309400000000001,4.1324700000000005,0.7180799999999999,5.820819999999999,0.17148000000000002,0.5629099999999999,0.30732000000000004,11.100159999999999,0.25398,5.097839999999997,0.8337399999999998,0,0,26.714199999999995,2.2845999999999997,27.327279999999995,3.01554,0.79839,5.8198300000000005,0,0,0,0,0.79839,5.8198300000000005,0.43463999999999997,3.2648000000000015,4.19387,2.2515100000000006,5.387310000000001,3.8657499999999994,7.4431299999999965,26.658279999999994,17.02431,32.77553999999999,0,0,17.458949999999998,36.04033999999999
-5.56391,88.26242,51.56488,1.11881,0.39152,10.495669999999999,0.7696200000000002,15.252310000000003,0.22927,0.9431500000000004,0.14193999999999998,17.74953,0.31281,10.29665,0.7937499999999998,0,0,54.73731,2.24739,55.856120000000004,2.63891,0.78833,6.776170000000001,0,0,0,0,0.78833,6.776170000000001,0.5999800000000005,4.035340000000001,12.581919999999997,3.168089999999999,12.622429999999998,5.711869999999997,5.8138000000000005,29.234380000000005,31.018149999999995,38.11434,0,0,31.618129999999997,42.149680000000004
-5.51378,134.53608,69.31677,1.7544499999999996,0.43873000000000006,15.76139,0.94163,24.46967,0.31512000000000007,1.6569899999999997,0.14559000000000005,26.887800000000002,0.4328,13.606430000000001,0.98933,0,0,82.38228000000001,2.8244700000000003,84.13673,3.2632000000000003,1.2787399999999993,9.0213,0,0,0,0,1.2787399999999993,9.0213,1.02064,5.4732400000000005,21.110649999999993,4.609019999999999,18.64879,8.677119999999997,8.34048,38.272779999999976,48.09992,51.55891999999997,0,0,49.12055999999999,57.032159999999976
-5.46366,156.51338,49.71069,1.7708300000000001,0.31117000000000006,15.757699999999998,0.6062299999999999,30.82468,0.2186300000000001,2.1357100000000004,0.09397000000000001,31.037230000000008,0.29735,14.79324,0.72957,0,0,94.54856000000001,1.94575,96.31939000000001,2.25692,1.7168100000000008,6.475119999999999,0,0,0,0,1.7168100000000008,6.475119999999999,1.3953500000000003,3.962759999999998,23.973079999999996,3.207499999999999,22.712580000000006,5.5358399999999985,10.396009999999999,28.272409999999994,57.08167,37.01574999999999,0,0,58.47702,40.978509999999986
-5.41353,166.58733,24.22143,1.6117100000000002,0.30002,16.98275,0.3203399999999999,35.71498999999999,0.13773999999999997,2.60286,0.06571,29.541470000000004,0.13303000000000004,15.495399999999997,0.5118399999999999,0,0,100.33747,1.1686599999999998,101.94918,1.4686799999999998,1.9361900000000003,2.941280000000001,0,0,0,0,1.9361900000000003,2.941280000000001,1.6338600000000005,1.6708600000000005,23.76232,2.23471,25.89532,2.00721,11.410630000000005,13.898750000000003,61.068270000000005,18.140670000000004,0,0,62.702130000000004,19.811530000000005
-5.36341,124.32792,29.44817,1.3096299999999998,0.4147900000000001,12.69375,0.8532400000000001,26.901580000000003,0.16701999999999997,2.421930000000001,0.11169,18.892110000000002,0.28576,11.226189999999999,0.5623900000000001,0,0,72.13556,1.9801000000000002,73.44519000000001,2.39489,1.8647899999999997,3.37109,0,0,0,0,1.8647899999999997,3.37109,1.4751200000000009,1.8215599999999998,17.433419999999998,3.1298900000000005,20.080480000000016,2.6680000000000006,10.02903,16.06268,47.54293000000001,21.860570000000003,0,0,49.01805000000002,23.68213
-5.31328,86.81712,49.71008,1.1799600000000001,0.4056700000000001,7.389669999999998,2.726009999999999,17.05733,0.18403999999999995,1.8202299999999998,0.21668,12.189319999999995,0.8781999999999994,6.5051,0.27795000000000003,0,0,44.96164999999999,4.282879999999999,46.14160999999999,4.688549999999998,2.0438299999999985,5.817470000000001,0,0,0,0,2.0438299999999985,5.817470000000001,1.4165699999999994,3.3191500000000005,13.173079999999999,4.220109999999997,14.664200000000005,5.86815,9.377889999999999,25.79683,37.21517,35.88509,0,0,38.63174,39.20424
-5.26316,96.07074,42.82461,1.42579,0.31636999999999993,6.721960000000001,2.402790000000001,17.31115,0.15076,1.8156900000000005,0.18491999999999997,15.243970000000003,0.77366,6.43828,0.20160999999999996,0,0,47.53105000000001,3.713740000000001,48.95684000000001,4.0301100000000005,2.5421300000000002,5.04102,0,0,0,0,2.5421300000000002,5.04102,1.7264199999999996,2.8912700000000005,14.73312,3.6107099999999983,17.223290000000002,5.805020000000002,10.888849999999993,21.44649,42.845259999999996,30.86222,0,0,44.57167999999999,33.75349
-5.21303,114.63078,24.4828,1.9060000000000004,0.25061000000000005,8.092689999999997,0.7788099999999999,18.87193,0.09222999999999999,2.47103,0.07320999999999998,21.349890000000002,0.25742999999999994,7.13018,0.37373,0,0,57.91572,1.5754099999999998,59.82172,1.8260199999999998,2.8002700000000003,2.8812800000000007,0,0,0,0,2.8002700000000003,2.8812800000000007,1.95558,1.6215000000000004,17.56962999999999,2.32557,20.402110000000008,5.833310000000002,12.081490000000002,9.99518,50.05323,18.15406,0,0,52.00881,19.775560000000002
-5.16291,114.80206,18.54339,2.14135,0.20362,8.26416,0.37563999999999986,19.347970000000004,0.08219,2.963389999999999,0.05163000000000001,23.578699999999994,0.12589,6.536349999999999,0.33325,0,0,60.690569999999994,0.9685999999999999,62.83192,1.1722199999999998,2.3829000000000002,2.1665300000000007,0,0,0,0,2.3829000000000002,2.1665300000000007,1.7308399999999997,1.2302700000000004,17.568749999999998,1.8346500000000008,19.1947,4.834200000000003,11.092929999999999,7.30563,47.85638,13.974480000000003,0,0,49.587219999999995,15.204750000000004
-5.11278,115.2685,29.06457,1.9698899999999997,0.24536000000000002,8.052650000000002,0.27545,22.412760000000002,0.23022,2.60397,0.13460000000000003,25.24865999999999,0.08084000000000001,5.77799,0.3107299999999999,0,0,64.09603,1.0318399999999999,66.06591999999999,1.2772,2.0999700000000003,3.28284,0,0,0,0,2.0999700000000003,3.28284,1.5938900000000005,2.02901,17.807150000000014,2.9482800000000005,17.653460000000003,4.73415,10.048120000000004,14.793140000000003,45.50873000000002,22.475570000000005,0,0,47.10262000000002,24.504580000000004
-5.06266,130.98332,52.93998,1.6995999999999998,0.4374900000000001,8.75909,0.41975000000000007,27.438469999999995,0.4354399999999999,2.4599699999999993,0.25473000000000007,29.131579999999985,0.11992000000000001,5.99142,0.5192500000000003,0,0,73.78052999999998,1.7490900000000003,75.48012999999997,2.1865800000000006,2.53354,5.962920000000001,0,0,0,0,2.53354,5.962920000000001,1.97571,3.734910000000002,19.686739999999997,5.328720000000002,19.783320000000003,8.092840000000004,11.523739999999997,27.63398000000001,50.99379999999999,41.05554000000002,0,0,52.96951,44.79045000000002
-5.01253,126.41615,29.3574,1.5316899999999996,0.22769999999999987,8.129050000000001,0.20622000000000004,24.674089999999996,0.2191799999999999,2.7719599999999995,0.13399000000000003,26.360889999999998,0.06483,5.780789999999999,0.27403000000000005,0,0,67.71678,0.89825,69.24847,1.12595,3.01907,3.3473000000000006,0,0,0,0,3.01907,3.3473000000000006,2.431909999999999,2.1232699999999998,18.331829999999997,2.9394899999999993,19.94017,4.574240000000001,13.444820000000002,15.247199999999996,51.71682,22.760929999999995,0,0,54.14872999999999,24.884199999999996
-4.96241,108.36408,7.47058,1.3736699999999997,0.04902999999999998,6.48825,0.04619000000000001,18.916890000000006,0.045509999999999995,3.3876300000000006,0.03071,20.65727,0.01725,4.70645,0.06441000000000001,0,0,54.156490000000005,0.20407000000000003,55.53016000000001,0.2531,3.1500899999999987,0.87032,0,0,0,0,3.1500899999999987,0.87032,2.6041799999999995,0.5610400000000002,14.8931,0.7587899999999995,17.915909999999986,1.1936599999999997,14.270709999999998,3.8335699999999986,47.07971999999998,5.786019999999998,0,0,49.68389999999998,6.347059999999998
-4.91228,95.70898,0.64115,1.22436,0.0038500000000000006,5.435890000000002,0.0038000000000000004,16.327260000000003,0.0035800000000000007,4.07765,0.00247,17.733710000000006,0.0015200000000000003,3.7813299999999987,0.005329999999999998,0,0,47.35584000000001,0.0167,48.58020000000001,0.02055,2.8954199999999997,0.07529000000000004,0,0,0,0,2.8954199999999997,0.07529000000000004,2.4681699999999993,0.048720000000000006,12.904619999999996,0.06570000000000002,15.370460000000008,0.10311000000000003,13.49028,0.3272600000000001,41.76536,0.4960700000000002,0,0,44.23353,0.5447900000000002
