system	state	pair_role	atom1_index	atom2_index	distance_A	energy_eV_rel_EF	spin	pCOHP_raw	minus_pCOHP	source_file
Al16	*OH	neighbor-Obridge	51	259	2.112332	-11.07769	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-11.07769	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-11.02757	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-11.02757	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-11.02757	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-11.02757	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-11.02757	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-11.02757	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.97744	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.97744	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.97744	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.97744	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.97744	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.97744	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.92732	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.92732	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.92732	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.92732	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.92732	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.92732	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.87719	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.87719	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.87719	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.87719	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.87719	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.87719	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.82707	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.82707	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.82707	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.82707	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.82707	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.82707	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.77694	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.77694	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.77694	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.77694	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.77694	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.77694	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.72682	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.72682	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.72682	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.72682	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.72682	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.72682	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.67669	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.67669	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.67669	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.67669	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.67669	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.67669	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.62657	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.62657	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.62657	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.62657	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.62657	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.62657	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.57644	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.57644	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.57644	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.57644	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.57644	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.57644	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.52632	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.52632	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.52632	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.52632	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.52632	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.52632	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.47619	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.47619	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.47619	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.47619	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.47619	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.47619	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.42607	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.42607	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.42607	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.42607	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.42607	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.42607	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.37594	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.37594	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.37594	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.37594	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.37594	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.37594	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.32581	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.32581	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.32581	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.32581	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.32581	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.32581	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.27569	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.27569	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.27569	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.27569	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.27569	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.27569	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.22556	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.22556	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.22556	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.22556	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.22556	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.22556	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.17544	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.17544	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.17544	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.17544	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.17544	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.17544	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.12531	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.12531	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.12531	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.12531	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.12531	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.12531	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.07519	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.07519	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.07519	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.07519	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.07519	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.07519	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.02506	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-10.02506	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.02506	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-10.02506	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.02506	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-10.02506	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.97494	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.97494	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.97494	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.97494	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.97494	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.97494	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.92481	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.92481	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.92481	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.92481	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.92481	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.92481	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.87469	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.87469	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.87469	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.87469	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.87469	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.87469	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.82456	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.82456	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.82456	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.82456	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.82456	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.82456	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.77444	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.77444	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.77444	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.77444	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.77444	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.77444	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.72431	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.72431	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.72431	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.72431	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.72431	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.72431	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.67419	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.67419	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.67419	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.67419	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.67419	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.67419	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.62406	up	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.62406	down	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.62406	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.62406	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.62406	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.62406	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.57393	up	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.57393	down	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.57393	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.57393	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.57393	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.57393	down	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.52381	up	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.52381	down	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.52381	up	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-9.52381	down	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.52381	up	0	-0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-9.52381	down	-0	0	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.47368	up	-0.00014	0.00014	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-9.47368	down	-0.00038	0.00038	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
