"energy_eV_rel_EF","TDOS_up","TDOS_down"
"-8.42105","26.42677","25.02369"
"-8.37093","16.17237","14.83405"
"-8.3208","5.78518","12.00514"
"-8.27068","12.79589","14.85224"
"-8.22055","27.64089","26.03692"
"-8.17043","38.00849","21.34466"
"-8.1203","40.25039","5.70747"
"-8.07018","45.20937","8.62103"
"-8.02005","44.88145","19.55498"
"-7.96992","35.53272","23.13998"
"-7.9198","29.99952","17.67056"
"-7.86967","42.22422","20.56254"
"-7.81955","60.44984","29.88927"
"-7.76942","56.89161","36.24407"
"-7.7193","57.24979","34.93004"
"-7.66917","68.45787","25.13292"
"-7.61905","91.13631","26.32815"
"-7.56892","107.38183","33.64959"
"-7.5188","88.54837","39.02469"
"-7.46867","78.76395","40.99507"
"-7.41855","77.47501","39.8195"
"-7.36842","93.38538","35.56282"
"-7.3183","95.72205","45.04865"
"-7.26817","81.41776","50.43438"
"-7.21805","79.21037","41.94928"
"-7.16792","80.30807","45.30498"
"-7.11779","83.49734","47.00711"
"-7.06767","84.49148","40.95887"
"-7.01754","78.16372","31.61177"
"-6.96742","70.71943","35.22361"
"-6.91729","67.97452","46.0063"
"-6.86717","69.80666","54.0142"
"-6.81704","70.72853","59.163"
"-6.76692","69.32846","73.37929"
"-6.71679","57.69824","62.58563"
"-6.66667","47.04835","43.68371"
"-6.61654","45.37226","42.7538"
"-6.56642","57.92981","40.27703"
"-6.51629","71.45282","52.20401"
"-6.46617","63.76828","57.28026"
"-6.41604","58.14681","43.97006"
"-6.36591","52.10755","32.83016"
"-6.31579","52.21901","46.3299"
"-6.26566","57.40287","51.11447"
"-6.21554","71.24086","44.91494"
"-6.16541","83.80504","39.65808"
"-6.11529","77.97273","49.12953"
"-6.06516","78.24547","39.97179"
"-6.01504","89.34822","42.8497"
"-5.96491","108.64866","53.56575"
"-5.91479","109.46749","52.63968"
"-5.86466","96.83983","55.22008"
"-5.81454","89.60607","60.95443"
"-5.76441","83.49131","63.35046"
"-5.71429","83.97752","50.26963"
"-5.66416","87.38445","55.34837"
"-5.61404","86.76393","58.56919"
"-5.56391","81.1032","43.17312"
"-5.51378","84.99377","42.43455"
"-5.46366","87.88391","52.10151"
"-5.41353","88.48208","59.7566"
"-5.36341","81.76718","47.79383"
"-5.31328","78.85472","44.90681"
"-5.26316","90.80804","48.31522"
"-5.21303","91.66455","44.57486"
"-5.16291","85.2054","45.87871"
"-5.11278","89.08875","47.3527"
"-5.06266","99.82064","45.80297"
"-5.01253","105.7372","57.357"
"-4.96241","105.22023","55.83826"
"-4.91228","94.40484","41.70226"
"-4.86216","85.6752","40.25149"
"-4.81203","86.08926","50.03366"
"-4.7619","90.06561","60.85734"
"-4.71178","99.42248","61.0019"
"-4.66165","101.30398","60.61862"
"-4.61153","100.49771","62.77837"
"-4.5614","103.61434","55.78483"
"-4.51128","99.70243","62.75715"
"-4.46115","95.23782","63.00199"
"-4.41103","94.64724","64.53025"
"-4.3609","91.85081","65.94213"
"-4.31078","98.36383","57.46882"
"-4.26065","100.01232","60.75113"
"-4.21053","97.72158","60.56285"
"-4.1604","91.18312","58.31003"
"-4.11028","91.12108","60.95841"
"-4.06015","94.42878","71.95531"
"-4.01003","92.70238","83.51418"
"-3.9599","92.42307","81.60856"
"-3.90977","93.50086","84.26939"
"-3.85965","94.82221","92.00723"
"-3.80952","102.00678","97.17726"
"-3.7594","99.30778","96.6821"
"-3.70927","91.2015","92.21564"
"-3.65915","94.72371","88.62431"
"-3.60902","100.73352","85.86872"
"-3.5589","101.80282","86.7755"
"-3.50877","103.75875","95.07231"
"-3.45865","107.43997","97.34041"
"-3.40852","109.67457","101.00072"
"-3.3584","108.70796","107.80221"
"-3.30827","111.8409","101.29102"
"-3.25815","116.43252","100.75511"
"-3.20802","119.02754","96.36669"
"-3.15789","121.19148","89.32756"
"-3.10777","115.5664","81.8759"
"-3.05764","113.21601","80.50739"
"-3.00752","114.85785","94.37594"
"-2.95739","119.95276","101.86129"
"-2.90727","118.75427","97.99653"
"-2.85714","118.90859","97.18908"
"-2.80702","118.96576","92.10327"
"-2.75689","112.58771","100.96102"
"-2.70677","101.30283","106.38652"
"-2.65664","99.05064","89.34439"
"-2.60652","98.84887","76.16016"
"-2.55639","98.36078","68.14588"
"-2.50627","93.15089","66.31616"
"-2.45614","82.75263","77.69656"
"-2.40602","74.65469","81.29428"
"-2.35589","73.52925","82.74827"
"-2.30576","81.17008","88.71668"
"-2.25564","87.64696","90.23653"
"-2.20551","80.90016","85.81722"
"-2.15539","76.71098","90.72482"
"-2.10526","70.23736","92.04963"
"-2.05514","64.90854","91.32749"
"-2.00501","68.19794","88.37772"
"-1.95489","67.34534","83.25061"
"-1.90476","68.59849","102.14263"
"-1.85464","66.78057","115.63699"
"-1.80451","64.05247","103.70217"
"-1.75439","66.67848","72.13793"
"-1.70426","68.89751","50.91671"
"-1.65414","64.46975","55.15692"
"-1.60401","59.8742","64.52363"
"-1.55388","64.30988","76.6495"
"-1.50376","68.06233","102.16052"
"-1.45363","67.9605","105.71704"
"-1.40351","63.81521","77.81"
"-1.35338","54.6633","73.94937"
"-1.30326","43.17483","99.64879"
"-1.25313","48.4315","103.37271"
"-1.20301","58.15903","111.25194"
"-1.15288","63.9727","124.2034"
"-1.10276","60.95599","102.98049"
"-1.05263","54.09387","76.33504"
"-1.00251","59.83751","48.67698"
"-0.95238","69.56444","58.45109"
"-0.90226","75.96567","86.07579"
"-0.85213","88.96234","99.58197"
"-0.80201","84.19207","80.28161"
"-0.75188","74.13647","59.28671"
"-0.70175","68.2435","48.27638"
"-0.65163","58.87565","28.22115"
"-0.6015","52.39312","30.05973"
"-0.55138","60.04372","23.10515"
"-0.50125","80.0887","19.7114"
"-0.45113","74.70536","27.17135"
"-0.401","63.42699","27.97895"
"-0.35088","43.95082","30.15781"
"-0.30075","41.04708","24.62469"
"-0.25063","53.8305","5.56509"
"-0.2005","60.60234","0.81022"
"-0.15038","67.61177","6.1891"
"-0.10025","64.47326","17.59996"
"-0.05013","62.53455","31.63222"
"0.0","47.03237","44.42597"
"0.05013","23.72231","17.89732"
"0.10025","5.63018","1.38973"
"0.15038","0.33833","0.01807"
"0.2005","0.00367","4e-05"
"0.25063","1e-05","0.0"
"0.30075","0.0","0.0"
"0.35088","0.0","0.0"
"0.401","0.0","0.0"
"0.45113","0.0","0.0"
"0.50125","0.0","0.0"
"0.55138","0.0","0.0"
"0.6015","0.0","0.0"
"0.65163","0.0","0.0"
"0.70175","0.0","0.0"
"0.75188","0.0","0.0"
"0.80201","0.0","0.0"
"0.85213","0.0","0.0"
"0.90226","0.0","0.0"
"0.95238","0.0","0.0"
"1.00251","0.0","0.0"
"1.05263","0.0","0.0"
"1.10276","0.0","0.0"
"1.15288","0.0","0.0"
"1.20301","0.0","0.0"
"1.25313","0.0","0.0"
"1.30326","0.0","0.0"
"1.35338","0.0","0.00107"
"1.40351","0.0","0.1396"
"1.45363","0.0","2.85144"
"1.50376","0.0","10.15389"
"1.55388","0.0","10.73206"
"1.60401","0.0","19.98002"
"1.65414","0.0","29.21022"
"1.70426","0.0","46.06785"
"1.75439","0.0","77.65821"
"1.80451","0.0","73.95186"
"1.85464","0.0","47.17758"
"1.90476","0.0","29.91088"
"1.95489","5e-05","14.67846"
"2.00501","0.01548","11.69681"
"2.05514","0.71277","9.61195"
"2.10526","5.91572","14.95153"
"2.15539","9.77423","25.46451"
"2.20551","3.31291","31.393"
"2.25564","0.26143","38.37118"
"2.30576","1.15162","43.48788"
"2.35589","5.68745","22.15975"
"2.40602","8.15266","19.66795"
"2.45614","4.31543","35.48359"
"2.50627","0.60756","38.58708"
"2.55639","0.91888","32.18658"
"2.60652","6.71143","33.52682"
"2.65664","10.23745","22.24743"
"2.70677","7.49104","21.41451"
"2.75689","8.74696","29.92912"
"2.80702","6.65936","33.83269"
"2.85714","9.60736","36.98271"
"2.90727","11.17264","36.62885"
"2.95739","7.42109","33.72467"
"3.00752","7.97761","61.31333"
"3.05764","13.88714","90.3187"
"3.10777","13.43213","92.05348"
"3.15789","9.1188","96.35543"
"3.20802","8.18755","92.35204"
"3.25815","9.77167","80.85627"
"3.30827","14.56549","81.0077"
"3.3584","15.83674","90.84972"
"3.40852","14.72502","81.7064"
"3.45865","13.12436","78.70702"
"3.50877","14.12788","73.35274"
"3.5589","14.65731","67.24454"
"3.60902","17.07391","64.74156"
"3.65915","19.34039","70.8091"
"3.70927","15.84493","77.31767"
"3.7594","15.92225","68.52487"
"3.80952","16.42475","65.55915"
"3.85965","14.92204","70.54344"
"3.90977","16.56954","76.94631"
"3.9599","24.33965","73.56521"
"4.01003","27.93456","78.92774"
"4.06015","27.52418","87.73201"
"4.11028","24.14585","89.55884"
"4.1604","20.7676","92.28355"
"4.21053","17.14434","87.21124"
"4.26065","17.92924","85.22182"
"4.31078","28.35039","90.85449"
"4.3609","27.3785","90.76074"
"4.41103","26.07605","82.37114"
"4.46115","28.82588","85.13058"
"4.51128","28.00924","84.25244"
"4.5614","28.10462","75.62127"
"4.61153","33.39984","71.0876"
"4.66165","34.73589","66.04626"
"4.71178","35.32325","68.59694"
"4.7619","32.09241","78.09038"
"4.81203","33.03064","66.24153"
"4.86216","36.18387","58.14139"
"4.91228","39.28099","55.58618"
"4.96241","43.83985","50.9878"
"5.01253","49.76091","43.45535"
