"energy_eV_rel_EF","Al_total_up","Al_total_down","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-10.69815882","-5.607107100719999e-20","-1.5983748088169998e-23","-8.3225710542004e-20","-1.5135844422957e-23","-2.1820402628417287e-19","-5.787663974766989e-23","-5.362814925980759e-19","-1.4303537539877798e-22"
"-10.58715882","-5.93776582951e-17","-3.28040233003e-20","-8.8109206210989e-17","-3.1066142809194e-20","-2.309526447908148e-16","-1.18741366148194e-19","-5.675621516761289e-16","-2.9345749159055397e-19"
"-10.47715882","-3.29683264891e-14","-3.6501324313799996e-17","-4.890335333203001e-14","-3.4569872045974993e-17","-1.2816183238627694e-13","-1.320811521072339e-16","-3.149706933499488e-13","-3.2640501056435023e-16"
"-10.36715882","-1.015374249612e-11","-2.131379037399e-14","-1.5052339200476e-11","-2.01938438134029e-14","-3.94377565949613e-11","-7.710851873820697e-14","-9.693330940544405e-11","-1.9054284721010018e-13"
"-10.25615882","-1.6818798976400001e-09","-6.89637573794e-12","-2.4920338197183005e-09","-6.536363361602498e-12","-6.526381027783299e-09","-2.4940407503935095e-11","-1.6043403209930402e-08","-6.163331767219598e-11"
"-10.14615882","-1.49113986077e-07","-1.201593805824e-09","-2.2074608359962007e-07","-1.13918819677421e-09","-5.779817410836499e-07","-4.343503100812434e-09","-1.4206307700001686e-06","-1.07331456354704e-08"
"-10.03615882","-7.0044546276300005e-06","-1.121334328745e-07","-1.0363560729859e-05","-1.06342274546302e-07","-2.71255727557289e-05","-4.0509158164683306e-07","-6.66809964257326e-05","-1.0009201578017897e-06"
"-9.92615882","-0.000171272708161","-5.55471757342e-06","-0.00025331436192677006","-5.2701488291216e-06","-0.0006627689896701494","-2.0054851964821385e-05","-0.0016291947214377796","-4.9551674240607004e-05"
"-9.81515882","-0.0020994822017","-0.0001436423857801","-0.0031024749239160995","-0.00013636019289877101","-0.008112569325814096","-0.0005182621572974968","-0.019941789289142597","-0.0012804407908702992"
"-9.70515882","-0.01162074411429","-0.0018714646783480002","-0.017169638434378003","-0.0017779114103414998","-0.044838076051364986","-0.0067475354240656964","-0.11022482915913993","-0.016669732153497006"
"-9.59515882","-0.016759517799800002","-0.011184776799320001","-0.025076329167399998","-0.010639183936286","-0.064910477948188","-0.04029234540670979","-0.15965715633669011","-0.09953034965672902"
"-9.48415882","0.0751623158866","-0.0195878547059","0.10722873665117999","-0.018817440605753005","0.2848176889255682","-0.07067456704041201","0.6997252825604497","-0.17454510100226003"
"-9.37415882","0.2923180760667","0.06563722791280001","0.41749093117505004","0.06065429469012401","1.1054797513168726","0.23341940869819705","2.7166155018422504","0.5765138639882098"
"-9.26415882","0.37354055675819997","0.296810127877","0.55313072872806","0.27486738213340994","1.4386659596580065","1.0525870772536599","3.5360136877798998","2.5988560338033104"
"-9.15415882","0.283853391537","0.40053349262599997","0.5439270569725001","0.37648719886980003","1.2747295222139197","1.4269837955601397","3.142212632495001","3.5221357648130995"
"-9.04315882","0.2934208176","0.28951398301799997","0.7015193151230001","0.3348312443397","1.5331878627753999","1.1549610748998598","3.7984434656839996","2.8552587880819975"
"-8.933158820000001","0.34768504795000005","0.30653879002900003","0.7270087990620001","0.4616888514868","1.6903575185327997","1.458300331610399","4.213269393555002","3.624907605709"
"-8.82315882","0.349027127594","0.42101748943","0.67699595624","0.5676275391519999","1.6484960632350991","1.9149451755844002","4.155120503303","4.785215550069998"
"-8.71215882","0.3743577011","0.40611185981299996","1.13303173944","0.44789448418","2.3864758926304015","1.6914280547235996","6.09291888598","4.25241872559"
"-8.60215882","0.5165799829000001","0.33929657033","2.08404325363","0.4993403515989","4.067958427900002","1.7184224221009996","10.4445366721","4.37329178415"
