"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"3.5589","1.1243999999999998","97.05336999999999","8.285829999999997","15.77155","2.9028500000000004","8.433809999999998"
"3.60902","2.17343","77.7627","17.524150000000002","20.227460000000004","6.1561900000000005","9.124820000000001"
"3.65915","2.6237500000000007","65.76668000000001","20.00401","18.628580000000007","7.070800000000001","8.105830000000001"
"3.70927","2.4320499999999994","65.04277","17.288390000000003","11.683209999999999","6.132459999999998","5.576840000000001"
"3.7594","1.4885700000000006","83.95862","11.831859999999997","5.833679999999999","4.156079999999999","3.74593"
"3.80952","0.6765300000000001","90.24786","6.642850000000004","5.7529900000000005","2.3205800000000005","3.5828499999999996"
"3.85965","0.43826000000000026","80.98821999999998","5.067700000000001","6.995599999999998","1.8281200000000002","3.5838699999999992"
"3.90977","0.6900100000000002","44.97355","6.250389999999997","9.858620000000002","2.2773099999999995","3.968230000000001"
"3.9599","0.9137800000000001","15.99353","7.302940000000004","13.395219999999995","2.6537999999999995","4.890069999999998"
"4.01003","1.3269699999999998","12.73089","10.001579999999999","14.420560000000002","3.59826","5.307709999999999"
"4.06015","1.6844900000000005","16.13438","12.296029999999995","13.76533","4.395230000000001","5.46178"
"4.11028","1.66079","28.736289999999997","13.59711","15.073870000000003","4.824819999999999","6.883289999999998"
"4.1604","1.8282200000000004","37.66045","15.824340000000003","15.895719999999999","5.6511499999999995","7.93814"
"4.21053","1.6937900000000004","44.09707","14.475499999999998","16.57371","5.2527300000000015","8.941230000000001"
"4.26065","1.4639100000000007","52.16995000000001","10.551939999999995","15.304829999999994","3.90978","9.247649999999998"
"4.31078","2.3014599999999996","62.83589","12.786860000000004","13.971239999999996","4.909639999999999","9.642589999999998"
"4.3609","3.6935300000000004","84.48319","20.124859999999998","16.044269999999997","7.73432","12.613749999999998"
"4.41103","2.6338499999999994","91.65151999999999","15.934669999999999","15.198990000000002","6.02417","13.981369999999998"
"4.46115","0.8403500000000003","91.45164000000003","7.614930000000001","14.84237","2.7830199999999996","14.693419999999998"
"4.51128","0.7840100000000001","111.80629","10.151049999999993","14.691030000000012","3.66375","17.769520000000004"
"4.5614","1.8108700000000002","141.53546","15.370970000000007","12.335880000000005","5.701800000000002","21.591270000000005"
"4.61153","2.7591200000000016","153.95656","17.92161","10.948739999999997","6.80987","24.067320000000006"
"4.66165","3.06216","155.08869","18.511440000000004","12.259069999999994","7.0951999999999975","25.359959999999997"
"4.71178","2.00514","171.46628","13.288539999999994","13.381020000000007","5.07864","27.932050000000007"
"4.7619","1.3707399999999996","166.64094999999998","12.608560000000002","13.401960000000006","4.738309999999999","27.383129999999998"
"4.81203","2.38994","110.73992","17.717039999999997","13.552610000000001","6.796469999999999","20.33719"
"4.86216","5.37777","52.49850999999999","28.43006000000002","18.06341","11.330109999999998","14.747539999999999"
"4.91228","7.055080000000001","31.327960000000008","31.040550000000014","22.87947","12.73043","14.047209999999996"
"4.96241","4.429220000000001","17.404189999999996","21.230589999999996","16.740230000000004","8.625779999999999","9.564749999999998"
"5.01253","3.60262","11.71553","18.331439999999997","14.932300000000003","7.403209999999999","7.964600000000001"
