"energy_eV_rel_EF","Al_total_up","Al_total_down","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-2.30576","0.42692","0.29855000000000004","25.328059999999997","27.809639999999995","0.9625999999999997","0.7025900000000002","54.45251999999999","59.90576"
"-2.25564","0.42647999999999997","0.26141000000000003","25.46297","35.133869999999995","1.01123","0.7466300000000002","60.74623","54.094709999999985"
"-2.20551","0.37476000000000004","0.24067","22.867530000000002","36.513819999999996","0.9113600000000001","0.7205499999999999","56.746549999999985","48.34229999999999"
"-2.15539","0.34068","0.22898","21.17556","37.93629","0.84875","0.7511400000000001","54.345929999999996","51.80843"
"-2.10526","0.30863","0.21373","19.030340000000002","36.76849","0.7844599999999999","0.7290399999999997","50.113869999999984","54.33834"
"-2.05514","0.31267","0.17436000000000001","16.77076","37.172549999999994","0.7677700000000002","0.7449199999999996","47.05725","53.23574"
"-2.00501","0.35939","0.15098","16.98734","35.32385000000001","0.8072600000000004","0.7295900000000001","50.044050000000006","52.17325"
"-1.95489","0.36815","0.11379","17.061639999999997","31.004060000000003","0.8194500000000003","0.7214399999999995","49.096079999999986","51.411249999999995"
"-1.90476","0.3427","0.1254","17.52465","41.410210000000006","0.8585000000000003","1.02083","49.87283000000001","59.58615000000001"
"-1.85464","0.33149999999999996","0.14844000000000002","16.838289999999997","50.437580000000004","0.8088199999999995","1.2111900000000009","48.801759999999994","63.83988000000001"
"-1.80451","0.31725","0.12896","16.219879999999996","45.26663","0.7807299999999996","1.1156199999999996","46.73467999999998","57.19083000000001"
"-1.75439","0.30328","0.08476","16.58992","29.637590000000007","0.8181700000000001","0.7496600000000003","48.967229999999994","41.66604000000001"
"-1.70426","0.28852","0.062099999999999995","16.43246","20.89663","0.8319199999999998","0.4306","51.34467","29.527309999999996"
"-1.65414","0.28491","0.06316999999999999","15.096430000000002","28.61239","0.76715","0.44726999999999995","48.32132","26.03403"
"-1.60401","0.28458","0.07443999999999999","14.097809999999999","38.235789999999994","0.7227899999999999","0.6085399999999996","44.76896","25.604819999999997"
"-1.55388","0.30179","0.09313","14.881850000000002","49.45698","0.7912100000000002","0.7673","48.334950000000006","26.33204999999999"
"-1.50376","0.32466","0.11297","15.127330000000004","74.56275999999998","0.817669999999999","1.0361299999999998","51.79275","26.448610000000006"
"-1.45363","0.37176000000000003","0.11565","15.310149999999998","80.60359","0.7897800000000001","1.0904900000000002","51.488690000000005","23.907299999999996"
"-1.40351","0.34026999999999996","0.11091","14.804349999999998","58.93578999999999","0.7417300000000004","0.7688600000000001","47.92885","17.9946"
"-1.35338","0.262","0.19102999999999998","12.94009","53.44213000000001","0.6421800000000003","0.69621","40.81909","19.620089999999998"
"-1.30326","0.21596","0.25204","9.916789999999999","72.27222000000002","0.5305599999999998","0.9253200000000001","32.51154","26.19923"
"-1.25313","0.23287000000000002","0.18676","10.291529999999998","75.31028","0.6011800000000002","0.94283","37.305839999999996","26.932719999999996"
"-1.20301","0.27101000000000003","0.22522000000000003","11.14508","72.4242","0.7076899999999997","0.9867399999999997","46.035339999999984","37.61588000000001"
"-1.15288","0.28521","0.34971","11.28158","67.50544000000001","0.74934","1.06378","51.656729999999975","55.28448999999999"
"-1.10276","0.24598","0.26908000000000004","11.22841","52.24484999999999","0.6961199999999997","0.9227100000000004","48.78556000000002","49.54390000000002"
"-1.05263","0.18580000000000002","0.15666000000000002","10.408529999999999","38.7053","0.5940000000000003","0.7414399999999998","42.90551000000001","36.73167000000001"
"-1.00251","0.1642","0.07919999999999999","10.213299999999998","26.16945","0.5884899999999998","0.44319000000000003","48.871509999999994","21.985239999999997"
"-0.95238","0.16666","0.04156","10.430799999999998","35.00564","0.6130599999999999","0.43461999999999995","58.35404","22.96914"
"-0.90226","0.17443999999999998","0.048060000000000005","10.54706","52.866319999999995","0.6029400000000001","0.6297399999999997","64.64124000000001","32.531620000000004"
"-0.85213","0.18643","0.07318","11.664330000000001","54.97876","0.6825899999999997","0.9141500000000002","76.42911999999998","43.61594000000002"
"-0.80201","0.14909","0.07816000000000001","11.46498","37.376490000000004","0.6755700000000001","0.83043","71.90239","41.99658999999999"
"-0.75188","0.10994000000000001","0.044849999999999994","10.793890000000001","29.795930000000002","0.60683","0.5438500000000004","62.62572000000001","28.90203"
"-0.70175","0.10566999999999999","0.02593","10.83722","25.456040000000005","0.4885000000000001","0.3980000000000002","56.81205999999999","22.3964"
"-0.65163","0.10928","0.015099999999999999","10.20147","13.38194","0.40144","0.2367399999999999","48.16347000000001","14.58727"
"-0.6015","0.11295000000000001","0.018850000000000002","10.26875","10.2396","0.39605","0.28453000000000006","41.61539","19.516699999999997"
"-0.55138","0.12850999999999999","0.023750000000000004","11.964179999999999","5.33496","0.49742999999999993","0.25729000000000013","47.45365000000001","17.48899"
"-0.50125","0.16391","0.04939","15.179110000000001","1.78038","0.7981199999999999","0.2763900000000001","63.94758000000002","17.604999999999993"
"-0.45113","0.13546999999999998","0.07957","13.95734","1.56827","0.8912299999999999","0.3750800000000001","59.721259999999994","25.148329999999994"
"-0.401","0.08349000000000001","0.08506999999999999","12.54597","1.4223599999999998","0.70464","0.33740000000000026","50.092819999999996","26.13391"
"-0.35088","0.0557","0.13677","9.02447","0.84213","0.41924999999999996","0.2736299999999999","34.451460000000004","28.905199999999997"
"-0.30075","0.08748","0.12276","6.75001","0.5406000000000001","0.47211000000000003","0.2452500000000002","33.7375","23.71579"
"-0.25063","0.12453","0.02758","8.65276","0.12208","0.6398700000000002","0.06623000000000001","44.41328000000001","5.348790000000003"
"-0.2005","0.15141","0.00477","10.698089999999997","0.017619999999999997","0.7884999999999998","0.01106","48.96449000000001","0.7763900000000001"
"-0.15038","0.18802000000000002","0.03753","11.63397","0.13072999999999999","0.9213799999999999","0.08755","54.868329999999986","5.932820000000001"
"-0.10025","0.20945999999999998","0.08358","8.5002","0.34244","0.8479400000000006","0.2655400000000003","54.91551000000002","16.908310000000004"
"-0.05013","0.1843","0.058289999999999995","8.54145","0.57422","0.8066199999999998","0.46849000000000013","53.00214","30.53127"
"0.0","0.10957","0.024139999999999998","9.190119999999999","0.83894","0.6220899999999998","0.6005799999999999","37.11073000000001","42.96242999999999"
"0.05013","0.06943","0.00559","6.23656","0.34602","0.34869999999999995","0.23410000000000017","17.067729999999997","17.31144"
"0.10025","0.02165","0.00033","1.7376500000000004","0.02712","0.09198999999999999","0.017869999999999997","3.77869","1.3439900000000002"
"0.15038","0.0014500000000000001","0.0","0.11111","0.00022000000000000003","0.00575","0.00022","0.21961","0.017329999999999998"
"0.2005","2e-05","0.0","0.0012000000000000001","0.0","6.000000000000001e-05","0.0","0.0022","1e-05"
"0.25063","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.30075","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.35088","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.401","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.45113","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.50125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.55138","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.6015","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.65163","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.70175","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.75188","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.80201","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.85213","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.90226","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.95238","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1.00251","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1.05263","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1.10276","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1.15288","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1.20301","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1.25313","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1.30326","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1.35338","0.0","0.0","0.0","0.0007800000000000001","0.0","1e-05","0.0","0.00025"
"1.40351","0.0","0.00051","0.0","0.10228","0.0","0.0029100000000000003","0.0","0.03359"
"1.45363","0.0","0.011009999999999999","0.0","2.0913399999999998","0.0","0.06052999999999998","0.0","0.6879900000000002"
"1.50376","0.0","0.03885","0.0","7.464010000000002","0.0","0.21560000000000004","0.0","2.4350199999999997"
"1.55388","0.0","0.032959999999999996","0.0","8.23332","0.0","0.22253000000000003","0.0","2.24289"
"1.60401","0.0","0.04425","0.0","16.295039999999997","0.0","0.3963399999999999","0.0","3.244159999999999"
"1.65414","0.0","0.0869","0.0","24.175819999999995","0.0","0.5541000000000001","0.0","4.39354"
"1.70426","0.0","0.16204","0.0","37.78122","0.0","0.8898900000000001","0.0","7.234719999999999"
"1.75439","0.0","0.26474000000000003","0.0","63.42915","0.0","1.5802800000000004","0.0","12.384050000000002"
"1.80451","0.0","0.2014","0.0","61.40205999999999","0.0","1.47727","0.0","10.87109"
"1.85464","0.0","0.13394","0.0","39.95201","0.0","0.9372299999999997","0.0","6.154410000000001"
"1.90476","0.0","0.06835000000000001","0.0","25.9181","0.0","0.47462","0.0","3.4498499999999988"
"1.95489","0.0","0.058","0.0","12.194189999999999","0.0","0.25796000000000013","0.0","2.16828"
"2.00501","0.00199","0.13635999999999998","0.00212","8.316619999999999","0.00823999999999999","0.399","0.0025600000000000015","2.844750000000001"
"2.05514","0.09132","0.37426000000000004","0.09971999999999999","5.93272","0.38009999999999994","1.1245999999999996","0.14146999999999996","2.18023"
"2.10526","0.7571599999999999","0.77519","0.8254799999999999","8.98573","3.154199999999999","2.3428000000000004","1.1788300000000003","2.84758"
"2.15539","1.2492299999999998","0.6084599999999999","1.3575899999999996","17.9397","5.210090000000003","2.1407799999999995","1.957249999999999","4.77547"
"2.20551","0.42284000000000005","0.6103700000000001","0.45799","21.794210000000003","1.7654899999999996","2.8904799999999984","0.6665199999999999","6.09783"
"2.25564","0.03268","0.50689","0.03564","29.02328","0.14010999999999998","2.578139999999999","0.05281999999999996","6.262809999999999"
"2.30576","0.13002","0.52612","0.15296","35.20384","0.6346599999999991","2.0736200000000005","0.23367000000000004","5.684279999999999"
"2.35589","0.6453799999999998","0.44607","0.7311900000000002","18.227289999999996","3.144469999999999","1.31284","1.16646","2.1734"
"2.40602","0.9389400000000001","0.37202","0.9487799999999998","15.786729999999999","4.546049999999999","1.7893299999999999","1.7189100000000004","1.7198499999999997"
"2.45614","0.50321","0.65743","0.45756999999999987","26.502299999999998","2.423749999999999","3.562999999999997","0.93081","4.7608999999999995"
"2.50627","0.07077","0.84582","0.06219","27.228219999999997","0.34256999999999976","4.033259999999999","0.13192999999999994","6.4797600000000015"
"2.55639","0.09241","0.95191","0.08249000000000002","23.19157","0.5425999999999997","3.843450000000001","0.20117","4.199530000000001"
"2.60652","0.6693699999999999","1.01382","0.60605","24.712580000000003","3.96661","4.422320000000002","1.4692300000000003","3.3782299999999994"
"2.65664","1.00969","0.7686400000000001","0.9311400000000003","15.730129999999997","6.053510000000002","3.312619999999999","2.243169999999999","2.43609"
"2.70677","0.7127600000000001","0.8411299999999999","0.6831400000000001","14.54772","4.4308000000000005","3.30565","1.66438","2.7200599999999993"
"2.75689","0.8601599999999998","1.26488","0.79503","19.725110000000004","5.115290000000002","4.735320000000001","1.9766","4.20369"
"2.80702","0.6833500000000001","1.41337","0.55626","22.17313","3.89144","5.421219999999998","1.5282200000000001","4.824830000000001"
"2.85714","0.9445","1.4109","0.5972400000000001","24.598400000000005","5.81788","6.339090000000004","2.2476399999999996","4.6342500000000015"
"2.90727","1.0411599999999999","1.22391","0.6527100000000002","24.652030000000003","6.8511099999999985","6.459040000000002","2.6277","4.2939"
"2.95739","0.6370100000000001","1.00976","0.4185800000000001","22.82415","4.60845","6.042369999999999","1.75705","3.8482399999999997"
"3.00752","0.66231","1.57401","0.48553","45.77677","4.946149999999998","8.034390000000002","1.8836100000000005","5.928120000000001"
"3.05764","1.19526","2.22464","0.9272199999999998","69.41001999999999","8.562349999999999","9.735939999999998","3.2023599999999997","8.948089999999997"
"3.10777","1.18702","2.03302","0.88207","70.87450999999999","8.272860000000001","9.141729999999997","3.0901399999999994","10.004240000000001"
"3.15789","0.7963","1.61926","0.52554","76.48978","5.6468399999999965","8.162830000000001","2.1502800000000004","10.083540000000003"
"3.20802","0.70507","1.24192","0.5324599999999999","74.70891999999999","5.02066","7.004090000000001","1.9292499999999997","9.396980000000001"
"3.25815","0.8178700000000001","1.3073599999999999","0.7849099999999999","63.66654","5.916760000000002","7.3017900000000004","2.25211","8.580740000000002"
"3.30827","1.10046","1.65229","1.0751700000000004","61.97915","9.010200000000005","8.944459999999996","3.37989","8.431810000000002"
"3.3584","1.1455899999999999","1.75834","1.1172099999999998","70.13876","9.883080000000001","9.902759999999999","3.6908600000000007","9.049779999999998"
"3.40852","1.0371899999999998","1.50229","1.06866","61.51339999999999","9.212280000000002","9.872239999999996","3.4069700000000007","8.818480000000003"
"3.45865","0.9135699999999999","1.47315","1.0473899999999998","56.42161","8.128369999999999","11.094420000000003","3.03489","9.717809999999998"
"3.50877","1.04583","1.40926","1.1728899999999998","51.334199999999996","8.602909999999998","11.092499999999996","3.3062","9.51676"
"3.5589","1.22715","1.29701","1.1761299999999997","47.53922","8.763279999999995","10.071340000000006","3.4908200000000003","8.336989999999998"
"3.60902","1.4482899999999999","1.32128","1.30078","46.47291","10.20135999999999","9.411889999999998","4.123470000000001","7.5355099999999995"
"3.65915","1.34257","1.2360200000000001","1.4286100000000004","52.75395","11.906399999999998","9.403919999999996","4.6628","7.415279999999999"
"3.70927","0.87049","1.2121","1.0474700000000001","58.028439999999996","10.103580000000003","10.311609999999998","3.82346","7.7656600000000005"
"3.7594","1.21435","1.3521899999999998","0.9046499999999997","48.711569999999995","9.917489999999999","10.472380000000001","3.8857399999999997","7.9886599999999985"
"3.80952","2.07487","1.56224","0.8159599999999998","44.426309999999994","9.433700000000002","11.172939999999999","4.10031","8.39771"
"3.85965","1.85571","1.61571","0.7328200000000002","48.721109999999996","8.591389999999999","11.662899999999999","3.7420299999999997","8.54357"
"3.90977","1.52757","1.90999","1.0072900000000002","53.66177","9.902180000000001","11.981629999999994","4.13271","9.39277"
"3.9599","2.3352399999999998","2.04371","1.5996299999999999","50.481730000000006","14.322589999999998","11.481079999999997","6.08222","9.55869"
"4.01003","2.8215500000000002","2.01311","1.9477799999999996","53.33004999999999","16.19607999999999","12.958210000000008","6.96924","10.62623"
"4.06015","2.6629","2.01641","1.8076500000000006","59.57753","16.287419999999997","14.228360000000004","6.766219999999998","11.909740000000003"
"4.11028","2.36701","2.19822","1.4786299999999997","61.50835999999999","14.356519999999998","13.63847999999999","5.94358","12.21385"
"4.1604","2.04467","2.4447","1.2062899999999999","63.989489999999996","12.334380000000003","13.199979999999998","5.18225","12.649389999999999"
"4.21053","1.5601500000000001","2.19962","0.9957","61.70991","10.34568999999999","11.387360000000001","4.24276","11.914419999999998"
"4.26065","1.8812299999999997","1.9983899999999999","1.07044","59.974289999999996","10.532079999999995","11.224499999999999","4.44569","12.024619999999995"
"4.31078","3.3811499999999994","2.33549","1.5642899999999997","62.787319999999994","16.32343","12.537049999999999","7.081559999999999","13.194660000000002"
"4.3609","3.40702","2.69414","1.3305799999999999","61.801489999999994","15.748349999999995","12.958559999999999","6.892459999999999","13.306539999999998"
"4.41103","3.3741499999999993","2.96474","1.1133600000000001","54.36722000000001","14.94666","12.659120000000001","6.6418","12.38009"
"4.46115","3.85618","3.09049","1.16366","55.499599999999994","16.441940000000002","13.364020000000005","7.364160000000001","13.176590000000001"
"4.51128","3.59947","2.96778","1.1449","53.4971","16.102650000000004","14.383130000000003","7.162100000000001","13.404739999999997"
"4.5614","3.2088599999999996","3.0837","1.22202","45.584529999999994","16.506330000000005","14.5089","7.167459999999999","12.444149999999999"
"4.61153","3.8433400000000004","2.95331","1.55477","43.13006","19.50303000000001","13.321089999999998","8.49867","11.68304"
"4.66165","4.06003","2.72084","1.7096500000000001","40.16207000000001","20.118250000000007","12.24776","8.847949999999999","10.915540000000004"
"4.71178","3.98851","3.4491300000000003","1.8160599999999998","38.015930000000004","20.53891","15.071160000000003","8.979670000000002","12.06075"
"4.7619","3.8362800000000004","4.46431","1.58658","39.446909999999995","18.528039999999994","19.679120000000008","8.14159","14.50001"
"4.81203","4.0837699999999995","4.4753","1.5735400000000004","29.92125","19.02145999999999","18.84933","8.35183","12.995480000000004"
"4.86216","4.703810000000001","5.05686","2.1413","21.09488","20.26002999999999","19.622099999999996","9.078909999999999","12.36758"
"4.91228","4.76914","5.56412","2.7636900000000004","16.94766","21.833159999999996","20.70509","9.91489","12.369409999999998"
"4.96241","5.289009999999999","5.24389","2.774909999999999","12.80475","24.613160000000015","21.08538999999999","11.16292","11.853750000000003"
"5.01253","6.10079","4.3712100000000005","2.9399800000000007","8.63639","27.98634","19.91059000000001","12.733600000000003","10.53701"
