"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-7.6896334500000005","16.231742082","1.3133325732000003","5.611599072099998","1.8671568019900002","15.223358509999999","4.636804260000001"
"-7.58463345","17.501170346","2.576654747","5.965419778400001","3.7483398429000006","16.332812012","9.324451850000003"
"-7.47863345","14.788418223","3.08042105","6.4499317611899984","4.6063292922","17.410442329999995","11.512794640000006"
"-7.37363345","18.29353773","2.9978856709999993","8.0551258708","4.622325039999998","22.03806503","11.698166130000006"
"-7.26763345","29.92583148","3.0399054320000003","11.034375256999999","4.809501760000002","31.237459","12.438172799999993"
"-7.1626334499999995","41.69875134","3.3556016200000003","14.991003059999995","5.4579349100000005","43.006666999999986","14.393262600000002"
"-7.05663345","43.04238373","3.6541121100000007","17.02896838","6.2261605840000005","48.63942499999999","16.605030000000003"
"-6.951633449999999","36.88085411","4.20564289","16.165116239999996","7.4777613549999975","46.221309000000026","20.2365673"
"-6.845633449999999","33.22141920000001","5.688674450000001","15.634746039999989","9.908833","45.163172","27.519948999999993"
"-6.740633449999999","31.61972579","7.69284505","16.290669119999993","12.638518267999999","47.185377","35.94691"
"-6.634633449999999","25.4556494","8.89004359","14.255126740000007","14.110632350000001","41.26875773","40.772275000000015"
"-6.52963345","15.936173899999996","9.05028026","8.94258301","14.932016959999997","26.32531799999999","43.609832999999995"
"-6.42463345","12.117695340000001","8.7674821","5.841999910000004","15.745475750000004","18.3254434","46.35184399999998"
"-6.31863345","15.207844110000002","8.268303199999998","6.742905339999999","15.530531589999999","21.796279780000003","46.02695000000001"
"-6.21363345","19.48999242","7.664212","9.057840070000003","14.248581830000001","28.61509809999999","42.472972999999996"
"-6.10763345","20.8846985","7.3696842","10.430921810000001","13.339880760000002","32.39629750000001","40.069969000000015"
"-6.002633449999999","18.421796399999998","7.691119770000001","8.909604209999996","14.061951129999997","28.267167999999998","42.5793365"
"-5.8966334499999995","16.898423789999995","8.025229300000001","6.364267519000002","15.405798879999999","21.8884203","46.6416146"
"-5.791633449999999","17.965502","7.2054775","4.520734704000001","14.423235410000002","17.580805829999996","43.5037021"
"-5.685633449999999","26.3510944","5.366393200000001","2.6693722310000005","11.658695839999998","15.245125510000005","35.18044570000001"
"-5.5806334500000006","51.2232455","4.5061419","1.7817206299999997","11.19489746","20.893582599999995","33.942057"
"-5.474633449999999","77.556726","4.83489217","2.2959977400000002","11.550551477","30.910429099999988","35.208689"
"-5.36963345","78.993403","3.9768503989999995","3.2548547700000015","7.971006568549999","34.344325899999994","24.487450300000003"
