"energy_eV_rel_EF","TDOS_up","TDOS_down"
"-6.854224949999999","108.9","49.62"
"-6.748224949999999","115.6","64.16"
"-6.642224949999999","104.3","75.36"
"-6.536224949999999","69.18","81.33"
"-6.4302249499999995","45.81","85.69"
"-6.32422495","49.17","88.06"
"-6.21822495","59.83","82.58"
"-6.11222495","63.39","70.11"
"-6.00622495","61.27","66.07"
"-5.90022495","59.5","75.55"
"-5.79522495","54.46","81.14"
"-5.68922495","53.45","74.51"
"-5.58322495","81.34","65.9"
"-5.47722495","120.8","57.34"
"-5.37122495","129.0","41.13"
"-5.265224949999999","115.0","25.52"
"-5.159224949999999","112.1","24.11"
"-5.053224949999999","116.0","24.83"
"-4.947224949999999","107.0","14.18"
"-4.841224949999999","85.85","2.702"
"-4.735224949999999","71.63","2.18"
"-4.629224949999999","81.93","13.09"
"-4.5232249499999995","103.2","32.68"
"-4.41722495","108.4","51.03"
"-4.31122495","99.63","57.38"
"-4.20522495","92.37","56.09"
"-4.100224949999999","92.6","56.77"
"-3.99422495","96.72","60.11"
"-3.88822495","91.49","65.02"
"-3.7822249500000003","71.66","72.68"
"-3.6762249499999995","56.65","78.83"
"-3.5702249499999996","69.48","77.27"
"-3.4642249499999997","99.96","75.08"
"-3.35822495","116.3","81.0"
"-3.25222495","108.1","90.9"
"-3.14622495","104.0","103.2"
"-3.0402249500000003","128.9","121.4"
"-2.9342249499999995","165.1","139.4"
"-2.8282249499999996","182.4","148.2"
"-2.7222249499999998","173.0","147.5"
"-2.61622495","148.9","136.5"
"-2.51022495","126.0","122.8"
"-2.4052249499999996","111.4","118.6"
"-2.2992249499999997","102.2","117.1"
"-2.19322495","95.42","110.9"
"-2.08722495","89.37","105.8"
"-1.98122495","82.45","99.97"
"-1.8752249500000002","78.86","85.91"
"-1.7692249499999995","81.15","67.24"
"-1.6632249499999996","84.28","53.52"
"-1.5572249499999997","90.15","45.3"
"-1.4512249499999998","100.1","40.69"
"-1.34522495","101.5","52.66"
"-1.23922495","90.87","91.64"
"-1.1332249500000002","78.45","143.8"
"-1.0272249499999995","71.06","186.5"
"-0.9212249499999996","69.94","200.3"
"-0.8152249499999997","73.98","175.4"
"-0.7102249500000002","76.0","127.0"
"-0.6042249499999994","68.81","78.53"
"-0.49822495","58.88","40.48"
"-0.3922249499999997","57.62","17.55"
"-0.2862249499999998","70.63","7.615"
"-0.18022494999999994","93.53","5.748"
"-0.07422495000000007","103.1","9.03"
"0.03177505000000025","78.77","9.463"
"0.13777505000000012","36.0","4.71"
"0.24377505","7.114","2.053"
"0.3497750500000003","6.259","3.335"
"0.4557750500000002","22.1","3.284"
"0.56177505","30.31","1.119"
"0.6677750499999999","20.24","-0.1153"
"0.7737750500000002","7.489","-0.1632"
"0.8797750500000001","3.073","-0.09653"
"0.9847750500000001","1.532","-0.3878"
"1.09077505","0.1174","-1.173"
"1.1967750500000003","-0.2297","-0.5138"
"1.3027750500000002","-0.08956","7.48"
"1.40877505","-0.01386","26.95"
"1.5147750500000001","-0.001065","49.12"
"1.6207750500000002","-4.339e-05","52.87"
"1.72677505","-9.661e-07","34.19"
"1.8327750500000002","-1.193e-08","19.79"
"1.93877505","-4.589e-10","27.09"
"2.04477505","-4.338e-08","40.33"
"2.15077505","-2.809e-06","38.66"
"2.25677505","-0.0001016","25.0"
"2.36277505","-0.002029","11.47"
"2.46877505","-0.0218","4.581"
"2.5747750500000004","-0.1173","4.555"
"2.67977505","-0.2334","6.917"
"2.7857750500000003","0.3957","8.343"
"2.89177505","2.652","10.82"
"2.99777505","4.931","15.19"
"3.1037750500000003","5.564","16.6"
"3.20977505","7.18","22.11"
"3.31577505","10.56","47.35"
"3.42177505","13.18","86.33"
"3.5277750500000002","16.43","110.0"
"3.63377505","20.86","106.8"
"3.73977505","20.14","94.29"
"3.8457750500000003","13.71","78.89"
"3.95177505","10.66","55.98"
"4.05777505","14.59","43.44"
"4.16377505","19.75","54.15"
"4.26977505","21.66","77.68"
"4.37477505","20.99","104.2"
"4.48077505","20.04","132.4"
"4.58677505","21.5","163.7"
"4.69277505","24.22","183.7"
"4.79877505","28.9","164.2"
"4.90477505","35.78","106.1"
"5.01077505","40.93","54.92"
"5.11677505","45.62","40.32"
"5.22277505","46.09","47.69"
"5.32877505","43.25","51.81"
"5.434775050000001","46.82","48.56"
"5.540775050000001","50.86","50.38"
"5.6467750500000005","49.77","54.36"
"5.75277505","50.58","53.75"
"5.85877505","55.47","52.83"
"5.96477505","63.33","56.59"
"6.07077505","66.41","65.34"
"6.17577505","60.72","68.0"
"6.28177505","60.27","62.63"
"6.38777505","68.98","63.45"
"6.49377505","73.31","69.95"
"6.59977505","71.82","70.91"
"6.70577505","71.69","69.98"
"6.81177505","72.21","72.3"
"6.9177750499999995","73.55","73.96"
"7.02377505","78.6","76.19"
"7.12977505","83.59","81.2"
"7.23577505","82.55","83.35"
"7.341775050000001","79.62","79.29"
"7.447775050000001","85.71","76.04"
"7.5537750500000005","98.46","83.36"
"7.65977505","104.0","96.66"
"7.76577505","97.86","101.7"
"7.870775050000001","81.08","95.57"
"7.9767750500000005","51.56","78.84"
"8.08277505","18.39","47.69"
"8.18877505","0.2065","15.18"
"8.29477505","-2.389","-0.5238"
"8.40077505","-0.8619","-2.162"
"8.50677505","-0.139","-0.7303"
"8.61277505","-0.01183","-0.1159"
"8.71877505","-0.000558","-0.009926"
"8.82477505","-1.484e-05","-0.0004766"
"8.93077505","-2.244e-07","-1.301e-05"
"9.03677505","-1.936e-09","-2.03e-07"
"9.142775050000001","-9.544e-12","-1.815e-09"
"9.24877505","-2.672e-14","-9.304e-12"
"9.35477505","0.0","-2.725e-14"
"9.46077505","0.0","0.0"
"9.565775050000001","0.0","0.0"
"9.67177505","0.0","0.0"
"9.77777505","0.0","0.0"
"9.88377505","0.0","0.0"
"9.98977505","0.0","0.0"
"10.09577505","0.0","0.0"
