"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-4.629224949999999","48.28346199999999","3.5656340216000006","3.1674156000000018","0.28447652842099996","20.524344999999997","6.330801776000001"
"-4.5232249499999995","64.773678","8.020406694999998","3.410175299999999","0.9782056317","23.36671","16.10904018"
"-4.41722495","68.57854799999998","11.694040600000001","3.4895294000000003","1.57065652","24.353044000000004","25.452324658000002"
"-4.31122495","60.52230410000001","12.3723601","3.4752264","1.7692933799999992","24.240458","28.858718879999994"
"-4.20522495","52.80114370000001","11.647129922","3.5019909599999983","1.6981516799999992","24.763804999999998","28.365721299999997"
"-4.100224949999999","51.718623","11.743451150000002","3.3906672499999995","1.6452903399999999","25.628049999999995","28.84490169999999"
"-3.99422495","53.777643000000005","12.643140000000004","3.2801858999999998","1.6478534799999998","26.90882210000001","30.591129300000006"
"-3.88822495","48.735294200000006","14.009143489999998","3.0782521299999996","1.7247335330000007","26.832410499999995","33.07617070000001"
"-3.7822249500000003","35.065928899999996","16.0574512","2.4556440040000003","1.9334949599999995","23.034986999999994","36.942009099999986"
"-3.6762249499999995","25.6160105","17.8535289","1.7918845540000004","2.0859884899999996","19.653882999999993","39.9765565"
"-3.5702249499999996","30.417423699999993","17.8575829","1.9556292000000004","1.9696254699999998","24.96491499999999","39.127299"
"-3.4642249499999997","42.4718514","17.202642000000004","2.78114","1.8062179300000005","36.976175","38.233577000000004"
"-3.35822495","48.4615346","17.392313","3.147655699999999","1.8922914599999998","43.74508000000001","41.82940200000001"
"-3.25222495","46.30325660000001","17.786036","2.6052768000000017","2.1652353999999994","39.825512","47.74608999999999"
"-3.14622495","48.528749000000005","19.312587","2.05307168","2.486751300000001","35.660908000000006","54.81046200000003"
"-3.0402249500000003","64.71203200000001","23.934649","2.3090797200000006","2.775219799999999","41.321597000000004","64.39262300000003"
"-2.9342249499999995","89.13342899999999","29.374620500000002","2.8879268","2.8945315999999996","48.963751","73.716465"
"-2.8282249499999996","109.325811","31.574474000000002","3.031673399999999","2.8224479999999996","46.974245","79.07030710000001"
"-2.7222249499999998","113.859585","30.529640999999994","2.670673","2.6583511","37.9363743","80.0623216"
"-2.61622495","100.861296","27.735597","2.132483100000001","2.3484236599999995","31.323193399999994","74.9203831"
"-2.51022495","80.75643699999999","24.868376","1.7533959000000003","1.9686934299999999","30.292287199999997","67.94836799999999"
"-2.4052249499999996","64.783924","23.691297099999996","1.64295308","1.7480226200000002","31.675979","66.44356879999997"
"-2.2992249499999997","54.959776999999995","23.42602711","1.5965785000000001","1.6474334899999998","32.32757600000001","65.95273660000001"
"-2.19322495","47.502026","23.1706774","1.46789656","1.5634107900000003","33.04312900000001","62.00720289999999"
"-2.08722495","39.450194","23.2301902","1.3271957099999998","1.52518662","34.68946100000001","58.49307169999998"
"-1.98122495","30.627650999999997","21.848061799999996","1.2276003899999994","1.463593365","36.17258099999999","55.46278677000001"
"-1.8752249500000002","23.982864999999997","17.3601129","1.20347178","1.249532304","38.49632","48.74118"
"-1.7692249499999995","21.555362999999993","11.9033408","1.2666387399999999","0.9493937599999999","42.1446426","39.368121179999996"
