"energy_eV_rel_EF","TDOS_up","TDOS_down"
"7.94284118","100.6","95.15"
"8.05284118","102.1","99.2"
"8.162841180000001","90.53","100.9"
"8.27284118","56.61","89.0"
"8.383841180000001","17.43","53.82"
"8.49384118","-1.086","15.03"
"8.60384118","-2.381","-1.749"
"8.71484118","-0.6676","-2.263"
"8.82484118","-0.08502","-0.5738"
"8.93484118","-0.005607","-0.06707"
"9.04584118","-0.0001991","-0.004051"
"9.15584118","-3.861e-06","-0.000131"
"9.265841179999999","-4.109e-08","-2.295e-06"
"9.37584118","-2.403e-10","-2.192e-08"
"9.486841179999999","-7.71e-13","-1.143e-10"
"9.59684118","-1.007e-15","-3.271e-13"
"9.70684118","0.0","0.0"
"9.81784118","0.0","0.0"
"9.92784118","0.0","0.0"
"10.037841180000001","0.0","0.0"
"10.14784118","0.0","0.0"
"10.258841180000001","0.0","0.0"
"10.36884118","0.0","0.0"
